support,itemsets,length,itemsets_str
0.011367619810706595,"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'WHITE HANGING HEART T-LIGHT HOLDER'})",2,"JUMBO  BAG BAROQUE BLACK WHITE, WHITE HANGING HEART T-LIGHT HOLDER"
0.012669637938805147,"frozenset({'JUMBO BAG RED RETROSPOT', ""JUMBO BAG 50'S CHRISTMAS ""})",2,"JUMBO BAG RED RETROSPOT, JUMBO BAG 50'S CHRISTMAS "
0.01612499374029746,"frozenset({'JUMBO BAG VINTAGE CHRISTMAS ', ""JUMBO BAG 50'S CHRISTMAS ""})",2,"JUMBO BAG VINTAGE CHRISTMAS , JUMBO BAG 50'S CHRISTMAS "
0.01126746457008363,"frozenset({'JUMBO BAG VINTAGE DOILY ', ""JUMBO BAG 50'S CHRISTMAS ""})",2,"JUMBO BAG VINTAGE DOILY , JUMBO BAG 50'S CHRISTMAS "
0.012970103660674045,"frozenset({""PAPER CHAIN KIT 50'S CHRISTMAS "", ""JUMBO BAG 50'S CHRISTMAS ""})",2,"PAPER CHAIN KIT 50'S CHRISTMAS , JUMBO BAG 50'S CHRISTMAS "
0.019580349541789773,"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG ALPHABET'})",2,"JUMBO BAG APPLES, JUMBO BAG ALPHABET"
0.011467775051329562,"frozenset({'JUMBO BAG ALPHABET', 'JUMBO BAG PEARS'})",2,"JUMBO BAG ALPHABET, JUMBO BAG PEARS"
0.01362111272472332,"frozenset({'JUMBO BAG ALPHABET', 'JUMBO BAG PINK POLKADOT'})",2,"JUMBO BAG ALPHABET, JUMBO BAG PINK POLKADOT"
0.010416145024788421,"frozenset({'JUMBO BAG ALPHABET', 'JUMBO BAG PINK VINTAGE PAISLEY'})",2,"JUMBO BAG ALPHABET, JUMBO BAG PINK VINTAGE PAISLEY"
0.02073213480895388,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG ALPHABET'})",2,"JUMBO BAG RED RETROSPOT, JUMBO BAG ALPHABET"
0.015874605638740047,"frozenset({'JUMBO BAG VINTAGE LEAF', 'JUMBO BAG ALPHABET'})",2,"JUMBO BAG VINTAGE LEAF, JUMBO BAG ALPHABET"
0.012769793179428113,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG ALPHABET'})",2,"JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO BAG ALPHABET"
0.014622665130952978,"frozenset({'JUMBO BAG ALPHABET', 'JUMBO STORAGE BAG SUKI'})",2,"JUMBO BAG ALPHABET, JUMBO STORAGE BAG SUKI"
0.012920026040362562,"frozenset({'JUMBO BAG ALPHABET', 'LUNCH BAG ALPHABET DESIGN'})",2,"JUMBO BAG ALPHABET, LUNCH BAG ALPHABET DESIGN"
0.011467775051329562,"frozenset({'JUMBO BAG ALPHABET', 'LUNCH BAG APPLE DESIGN'})",2,"JUMBO BAG ALPHABET, LUNCH BAG APPLE DESIGN"
0.010516300265411388,"frozenset({'LUNCH BAG RED RETROSPOT', 'JUMBO BAG ALPHABET'})",2,"LUNCH BAG RED RETROSPOT, JUMBO BAG ALPHABET"
0.01056637788572287,"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG OWLS'})",2,"JUMBO BAG APPLES, JUMBO BAG OWLS"
0.020331513846462018,"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG PEARS'})",2,"JUMBO BAG APPLES, JUMBO BAG PEARS"
0.018278331413691222,"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG PINK POLKADOT'})",2,"JUMBO BAG APPLES, JUMBO BAG PINK POLKADOT"
0.012569482698182182,"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG PINK VINTAGE PAISLEY'})",2,"JUMBO BAG APPLES, JUMBO BAG PINK VINTAGE PAISLEY"
0.02734238069006961,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG APPLES'})",2,"JUMBO BAG RED RETROSPOT, JUMBO BAG APPLES"
0.0125194050778707,"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})",2,"JUMBO BAG APPLES, JUMBO BAG SCANDINAVIAN BLUE PAISLEY"
0.012018628874755872,"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG SPACEBOY DESIGN'})",2,"JUMBO BAG APPLES, JUMBO BAG SPACEBOY DESIGN"
0.011567930291952527,"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG STRAWBERRY'})",2,"JUMBO BAG APPLES, JUMBO BAG STRAWBERRY"
0.011818318393509941,"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG VINTAGE DOILY '})",2,"JUMBO BAG APPLES, JUMBO BAG VINTAGE DOILY "
0.01822825379337974,"frozenset({'JUMBO BAG VINTAGE LEAF', 'JUMBO BAG APPLES'})",2,"JUMBO BAG VINTAGE LEAF, JUMBO BAG APPLES"
0.015173518954379288,"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG WOODLAND ANIMALS'})",2,"JUMBO BAG APPLES, JUMBO BAG WOODLAND ANIMALS"
0.016675847563723773,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG APPLES'})",2,"JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO BAG APPLES"
0.01216886173569032,"frozenset({'JUMBO BAG APPLES', 'JUMBO STORAGE BAG SKULLS'})",2,"JUMBO BAG APPLES, JUMBO STORAGE BAG SKULLS"
0.018829185237117532,"frozenset({'JUMBO BAG APPLES', 'JUMBO STORAGE BAG SUKI'})",2,"JUMBO BAG APPLES, JUMBO STORAGE BAG SUKI"
0.01126746457008363,"frozenset({'LUNCH BAG  BLACK SKULL.', 'JUMBO BAG APPLES'})",2,"LUNCH BAG  BLACK SKULL., JUMBO BAG APPLES"
0.018278331413691222,"frozenset({'JUMBO BAG APPLES', 'LUNCH BAG APPLE DESIGN'})",2,"JUMBO BAG APPLES, LUNCH BAG APPLE DESIGN"
0.011217386949772147,"frozenset({'JUMBO BAG APPLES', 'LUNCH BAG CARS BLUE'})",2,"JUMBO BAG APPLES, LUNCH BAG CARS BLUE"
0.011217386949772147,"frozenset({'JUMBO BAG APPLES', 'LUNCH BAG PINK POLKADOT'})",2,"JUMBO BAG APPLES, LUNCH BAG PINK POLKADOT"
0.013571035104411839,"frozenset({'JUMBO BAG APPLES', 'LUNCH BAG RED RETROSPOT'})",2,"JUMBO BAG APPLES, LUNCH BAG RED RETROSPOT"
0.011718163152886974,"frozenset({'LUNCH BAG SUKI DESIGN ', 'JUMBO BAG APPLES'})",2,"LUNCH BAG SUKI DESIGN , JUMBO BAG APPLES"
0.010165756923231009,"frozenset({'JUMBO BAG APPLES', 'LUNCH BAG VINTAGE LEAF DESIGN'})",2,"JUMBO BAG APPLES, LUNCH BAG VINTAGE LEAF DESIGN"
0.01021583454354249,"frozenset({'LUNCH BAG WOODLAND', 'JUMBO BAG APPLES'})",2,"LUNCH BAG WOODLAND, JUMBO BAG APPLES"
0.010666533126345835,"frozenset({'JUMBO BAG APPLES', 'RED RETROSPOT CHARLOTTE BAG'})",2,"JUMBO BAG APPLES, RED RETROSPOT CHARLOTTE BAG"
0.0107666883669688,"frozenset({'JUMBO BAG APPLES', 'WHITE HANGING HEART T-LIGHT HOLDER'})",2,"JUMBO BAG APPLES, WHITE HANGING HEART T-LIGHT HOLDER"
0.010866843607591768,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG DOILEY PATTERNS'})",2,"JUMBO BAG RED RETROSPOT, JUMBO BAG DOILEY PATTERNS"
0.011517852671641043,"frozenset({'JUMBO BAG VINTAGE LEAF', 'JUMBO BAG DOILEY PATTERNS'})",2,"JUMBO BAG VINTAGE LEAF, JUMBO BAG DOILEY PATTERNS"
0.011367619810706595,"frozenset({'LUNCH BAG DOILEY PATTERN ', 'JUMBO BAG DOILEY PATTERNS'})",2,"LUNCH BAG DOILEY PATTERN , JUMBO BAG DOILEY PATTERNS"
0.010816765987280284,"frozenset({'JUMBO BAG DOLLY GIRL DESIGN', 'JUMBO BAG PINK POLKADOT'})",2,"JUMBO BAG DOLLY GIRL DESIGN, JUMBO BAG PINK POLKADOT"
0.01377134558565777,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG DOLLY GIRL DESIGN'})",2,"JUMBO BAG RED RETROSPOT, JUMBO BAG DOLLY GIRL DESIGN"
0.011517852671641043,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG DOLLY GIRL DESIGN'})",2,"JUMBO STORAGE BAG SUKI, JUMBO BAG DOLLY GIRL DESIGN"
0.014021733687215184,"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG OWLS'})",2,"JUMBO BAG PINK POLKADOT, JUMBO BAG OWLS"
0.019580349541789773,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG OWLS'})",2,"JUMBO BAG RED RETROSPOT, JUMBO BAG OWLS"
0.01412188892783815,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG OWLS'})",2,"JUMBO BAG WOODLAND ANIMALS, JUMBO BAG OWLS"
0.01307025890129701,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG OWLS'})",2,"JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO BAG OWLS"
0.015974760879363014,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG OWLS'})",2,"JUMBO STORAGE BAG SUKI, JUMBO BAG OWLS"
0.010416145024788421,"frozenset({'LUNCH BAG RED RETROSPOT', 'JUMBO BAG OWLS'})",2,"LUNCH BAG RED RETROSPOT, JUMBO BAG OWLS"
0.014522509890330012,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PEARS'})",2,"JUMBO BAG RED RETROSPOT, JUMBO BAG PEARS"
0.015724372777805598,"frozenset({'JUMBO BAG VINTAGE LEAF', 'JUMBO BAG PEARS'})",2,"JUMBO BAG VINTAGE LEAF, JUMBO BAG PEARS"
0.011417697431018078,"frozenset({'LUNCH BAG APPLE DESIGN', 'JUMBO BAG PEARS'})",2,"LUNCH BAG APPLE DESIGN, JUMBO BAG PEARS"
0.01897941809805198,"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG PINK VINTAGE PAISLEY'})",2,"JUMBO BAG PINK POLKADOT, JUMBO BAG PINK VINTAGE PAISLEY"
0.04131403675697331,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT'})",2,"JUMBO BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT"
0.01592468325905153,"frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY', 'JUMBO BAG PINK POLKADOT'})",2,"JUMBO BAG SCANDINAVIAN BLUE PAISLEY, JUMBO BAG PINK POLKADOT"
0.016976313285592667,"frozenset({'JUMBO BAG SPACEBOY DESIGN', 'JUMBO BAG PINK POLKADOT'})",2,"JUMBO BAG SPACEBOY DESIGN, JUMBO BAG PINK POLKADOT"
0.017427011868396014,"frozenset({'JUMBO BAG STRAWBERRY', 'JUMBO BAG PINK POLKADOT'})",2,"JUMBO BAG STRAWBERRY, JUMBO BAG PINK POLKADOT"
0.01412188892783815,"frozenset({'JUMBO BAG TOYS ', 'JUMBO BAG PINK POLKADOT'})",2,"JUMBO BAG TOYS , JUMBO BAG PINK POLKADOT"
0.012018628874755872,"frozenset({'JUMBO BAG VINTAGE LEAF', 'JUMBO BAG PINK POLKADOT'})",2,"JUMBO BAG VINTAGE LEAF, JUMBO BAG PINK POLKADOT"
0.02148329911362612,"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG WOODLAND ANIMALS'})",2,"JUMBO BAG PINK POLKADOT, JUMBO BAG WOODLAND ANIMALS"
0.023436326305773948,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG PINK POLKADOT'})",2,"JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO BAG PINK POLKADOT"
0.016575692323100806,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG PINK POLKADOT'})",2,"JUMBO STORAGE BAG SKULLS, JUMBO BAG PINK POLKADOT"
0.02578997446041364,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK POLKADOT'})",2,"JUMBO STORAGE BAG SUKI, JUMBO BAG PINK POLKADOT"
0.012819870799739596,"frozenset({'LUNCH BAG  BLACK SKULL.', 'JUMBO BAG PINK POLKADOT'})",2,"LUNCH BAG  BLACK SKULL., JUMBO BAG PINK POLKADOT"
0.011117231709149182,"frozenset({'LUNCH BAG CARS BLUE', 'JUMBO BAG PINK POLKADOT'})",2,"LUNCH BAG CARS BLUE, JUMBO BAG PINK POLKADOT"
0.015073363713756322,"frozenset({'LUNCH BAG PINK POLKADOT', 'JUMBO BAG PINK POLKADOT'})",2,"LUNCH BAG PINK POLKADOT, JUMBO BAG PINK POLKADOT"
0.016175071360608945,"frozenset({'LUNCH BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT'})",2,"LUNCH BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT"
0.0107666883669688,"frozenset({'LUNCH BAG SUKI DESIGN ', 'JUMBO BAG PINK POLKADOT'})",2,"LUNCH BAG SUKI DESIGN , JUMBO BAG PINK POLKADOT"
0.010165756923231009,"frozenset({'LUNCH BAG WOODLAND', 'JUMBO BAG PINK POLKADOT'})",2,"LUNCH BAG WOODLAND, JUMBO BAG PINK POLKADOT"
0.014973208473133357,"frozenset({'RECYCLING BAG RETROSPOT ', 'JUMBO BAG PINK POLKADOT'})",2,"RECYCLING BAG RETROSPOT , JUMBO BAG PINK POLKADOT"
0.012018628874755872,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'JUMBO BAG PINK POLKADOT'})",2,"RED RETROSPOT CHARLOTTE BAG, JUMBO BAG PINK POLKADOT"
0.010115679302919525,"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'JUMBO BAG PINK POLKADOT'})",2,"RED TOADSTOOL LED NIGHT LIGHT, JUMBO BAG PINK POLKADOT"
0.010866843607591768,"frozenset({'TOY TIDY PINK POLKADOT', 'JUMBO BAG PINK POLKADOT'})",2,"TOY TIDY PINK POLKADOT, JUMBO BAG PINK POLKADOT"
0.01286994842005108,"frozenset({'JUMBO BAG PINK POLKADOT', 'WHITE HANGING HEART T-LIGHT HOLDER'})",2,"JUMBO BAG PINK POLKADOT, WHITE HANGING HEART T-LIGHT HOLDER"
0.02594020732134809,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK VINTAGE PAISLEY'})",2,"JUMBO BAG RED RETROSPOT, JUMBO BAG PINK VINTAGE PAISLEY"
0.017226701387150083,"frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY', 'JUMBO BAG PINK VINTAGE PAISLEY'})",2,"JUMBO BAG SCANDINAVIAN BLUE PAISLEY, JUMBO BAG PINK VINTAGE PAISLEY"
0.010315989784165456,"frozenset({'JUMBO BAG SPACEBOY DESIGN', 'JUMBO BAG PINK VINTAGE PAISLEY'})",2,"JUMBO BAG SPACEBOY DESIGN, JUMBO BAG PINK VINTAGE PAISLEY"
0.014422354649707045,"frozenset({'JUMBO BAG STRAWBERRY', 'JUMBO BAG PINK VINTAGE PAISLEY'})",2,"JUMBO BAG STRAWBERRY, JUMBO BAG PINK VINTAGE PAISLEY"
0.010115679302919525,"frozenset({'JUMBO BAG VINTAGE LEAF', 'JUMBO BAG PINK VINTAGE PAISLEY'})",2,"JUMBO BAG VINTAGE LEAF, JUMBO BAG PINK VINTAGE PAISLEY"
0.014021733687215184,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG PINK VINTAGE PAISLEY'})",2,"JUMBO BAG WOODLAND ANIMALS, JUMBO BAG PINK VINTAGE PAISLEY"
0.020882367669888328,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG PINK VINTAGE PAISLEY'})",2,"JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO BAG PINK VINTAGE PAISLEY"
0.012469327457559217,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG PINK VINTAGE PAISLEY'})",2,"JUMBO STORAGE BAG SKULLS, JUMBO BAG PINK VINTAGE PAISLEY"
0.018328409034002704,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK VINTAGE PAISLEY'})",2,"JUMBO STORAGE BAG SUKI, JUMBO BAG PINK VINTAGE PAISLEY"
0.010115679302919525,"frozenset({'LUNCH BAG PINK POLKADOT', 'JUMBO BAG PINK VINTAGE PAISLEY'})",2,"LUNCH BAG PINK POLKADOT, JUMBO BAG PINK VINTAGE PAISLEY"
0.01216886173569032,"frozenset({'LUNCH BAG RED RETROSPOT', 'JUMBO BAG PINK VINTAGE PAISLEY'})",2,"LUNCH BAG RED RETROSPOT, JUMBO BAG PINK VINTAGE PAISLEY"
0.010065601682608042,"frozenset({'PARTY BUNTING', 'JUMBO BAG PINK VINTAGE PAISLEY'})",2,"PARTY BUNTING, JUMBO BAG PINK VINTAGE PAISLEY"
0.010666533126345835,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'JUMBO BAG PINK VINTAGE PAISLEY'})",2,"RED RETROSPOT CHARLOTTE BAG, JUMBO BAG PINK VINTAGE PAISLEY"
0.010666533126345835,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'JUMBO BAG PINK VINTAGE PAISLEY'})",2,"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG PINK VINTAGE PAISLEY"
0.022434773899544295,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})",2,"JUMBO BAG RED RETROSPOT, JUMBO BAG SCANDINAVIAN BLUE PAISLEY"
0.0215333767339376,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG SPACEBOY DESIGN'})",2,"JUMBO BAG RED RETROSPOT, JUMBO BAG SPACEBOY DESIGN"
0.026891682107266262,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG STRAWBERRY'})",2,"JUMBO BAG RED RETROSPOT, JUMBO BAG STRAWBERRY"
0.017226701387150083,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG TOYS '})",2,"JUMBO BAG RED RETROSPOT, JUMBO BAG TOYS "
0.017827632830887875,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG VINTAGE DOILY '})",2,"JUMBO BAG RED RETROSPOT, JUMBO BAG VINTAGE DOILY "
0.02128298863238019,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG VINTAGE LEAF'})",2,"JUMBO BAG RED RETROSPOT, JUMBO BAG VINTAGE LEAF"
0.0267915268666433,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS'})",2,"JUMBO BAG RED RETROSPOT, JUMBO BAG WOODLAND ANIMALS"
0.034052781811808305,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",2,"JUMBO BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY"
0.02073213480895388,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SKULLS'})",2,"JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SKULLS"
0.036256197105513546,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI'})",2,"JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI"
0.018829185237117532,"frozenset({'JUMBO BAG RED RETROSPOT', 'LUNCH BAG  BLACK SKULL.'})",2,"JUMBO BAG RED RETROSPOT, LUNCH BAG  BLACK SKULL."
0.014822975612198908,"frozenset({'JUMBO BAG RED RETROSPOT', 'LUNCH BAG APPLE DESIGN'})",2,"JUMBO BAG RED RETROSPOT, LUNCH BAG APPLE DESIGN"
0.01627522660123191,"frozenset({'JUMBO BAG RED RETROSPOT', 'LUNCH BAG CARS BLUE'})",2,"JUMBO BAG RED RETROSPOT, LUNCH BAG CARS BLUE"
0.018178176173068255,"frozenset({'JUMBO BAG RED RETROSPOT', 'LUNCH BAG PINK POLKADOT'})",2,"JUMBO BAG RED RETROSPOT, LUNCH BAG PINK POLKADOT"
0.02899494216034854,"frozenset({'JUMBO BAG RED RETROSPOT', 'LUNCH BAG RED RETROSPOT'})",2,"JUMBO BAG RED RETROSPOT, LUNCH BAG RED RETROSPOT"
0.014222044168461115,"frozenset({'JUMBO BAG RED RETROSPOT', 'LUNCH BAG SPACEBOY DESIGN '})",2,"JUMBO BAG RED RETROSPOT, LUNCH BAG SPACEBOY DESIGN "
0.01647553708247784,"frozenset({'JUMBO BAG RED RETROSPOT', 'LUNCH BAG SUKI DESIGN '})",2,"JUMBO BAG RED RETROSPOT, LUNCH BAG SUKI DESIGN "
0.014522509890330012,"frozenset({'JUMBO BAG RED RETROSPOT', 'LUNCH BAG WOODLAND'})",2,"JUMBO BAG RED RETROSPOT, LUNCH BAG WOODLAND"
0.015974760879363014,"frozenset({'JUMBO BAG RED RETROSPOT', 'NATURAL SLATE HEART CHALKBOARD '})",2,"JUMBO BAG RED RETROSPOT, NATURAL SLATE HEART CHALKBOARD "
0.011618007912264009,"frozenset({'JUMBO BAG RED RETROSPOT', 'PACK OF 60 PINK PAISLEY CAKE CASES'})",2,"JUMBO BAG RED RETROSPOT, PACK OF 60 PINK PAISLEY CAKE CASES"
0.016525614702789324,"frozenset({'JUMBO BAG RED RETROSPOT', 'PACK OF 72 RETROSPOT CAKE CASES'})",2,"JUMBO BAG RED RETROSPOT, PACK OF 72 RETROSPOT CAKE CASES"
0.011768240773198458,"frozenset({'JUMBO BAG RED RETROSPOT', 'PAPER BUNTING RETROSPOT'})",2,"JUMBO BAG RED RETROSPOT, PAPER BUNTING RETROSPOT"
0.010466222645099905,"frozenset({'JUMBO BAG RED RETROSPOT', ""PAPER CHAIN KIT 50'S CHRISTMAS ""})",2,"JUMBO BAG RED RETROSPOT, PAPER CHAIN KIT 50'S CHRISTMAS "
0.016425459462166357,"frozenset({'JUMBO BAG RED RETROSPOT', 'PARTY BUNTING'})",2,"JUMBO BAG RED RETROSPOT, PARTY BUNTING"
0.010966998848214733,"frozenset({'JUMBO BAG RED RETROSPOT', 'PLEASE ONE PERSON METAL SIGN'})",2,"JUMBO BAG RED RETROSPOT, PLEASE ONE PERSON METAL SIGN"
0.010065601682608042,"frozenset({'JUMBO BAG RED RETROSPOT', 'POPCORN HOLDER'})",2,"JUMBO BAG RED RETROSPOT, POPCORN HOLDER"
0.014422354649707045,"frozenset({'JUMBO BAG RED RETROSPOT', 'RECIPE BOX PANTRY YELLOW DESIGN'})",2,"JUMBO BAG RED RETROSPOT, RECIPE BOX PANTRY YELLOW DESIGN"
0.02078221242926536,"frozenset({'JUMBO BAG RED RETROSPOT', 'RECYCLING BAG RETROSPOT '})",2,"JUMBO BAG RED RETROSPOT, RECYCLING BAG RETROSPOT "
0.02133306625269167,"frozenset({'JUMBO BAG RED RETROSPOT', 'RED RETROSPOT CHARLOTTE BAG'})",2,"JUMBO BAG RED RETROSPOT, RED RETROSPOT CHARLOTTE BAG"
0.012018628874755872,"frozenset({'JUMBO BAG RED RETROSPOT', 'RED RETROSPOT PICNIC BAG'})",2,"JUMBO BAG RED RETROSPOT, RED RETROSPOT PICNIC BAG"
0.014422354649707045,"frozenset({'JUMBO BAG RED RETROSPOT', 'RED RETROSPOT SHOPPER BAG'})",2,"JUMBO BAG RED RETROSPOT, RED RETROSPOT SHOPPER BAG"
0.014923130852821874,"frozenset({'JUMBO BAG RED RETROSPOT', 'RED TOADSTOOL LED NIGHT LIGHT'})",2,"JUMBO BAG RED RETROSPOT, RED TOADSTOOL LED NIGHT LIGHT"
0.01432219940908408,"frozenset({'JUMBO BAG RED RETROSPOT', 'REGENCY CAKESTAND 3 TIER'})",2,"JUMBO BAG RED RETROSPOT, REGENCY CAKESTAND 3 TIER"
0.012819870799739596,"frozenset({'JUMBO BAG RED RETROSPOT', 'ROSES REGENCY TEACUP AND SAUCER '})",2,"JUMBO BAG RED RETROSPOT, ROSES REGENCY TEACUP AND SAUCER "
0.015273674195002253,"frozenset({'JUMBO BAG RED RETROSPOT', 'SET OF 3 CAKE TINS PANTRY DESIGN '})",2,"JUMBO BAG RED RETROSPOT, SET OF 3 CAKE TINS PANTRY DESIGN "
0.013320647002854425,"frozenset({'JUMBO BAG RED RETROSPOT', 'SET OF 4 PANTRY JELLY MOULDS'})",2,"JUMBO BAG RED RETROSPOT, SET OF 4 PANTRY JELLY MOULDS"
0.014372277029395563,"frozenset({'JUMBO BAG RED RETROSPOT', 'SET/20 RED RETROSPOT PAPER NAPKINS '})",2,"JUMBO BAG RED RETROSPOT, SET/20 RED RETROSPOT PAPER NAPKINS "
0.010966998848214733,"frozenset({'JUMBO BAG RED RETROSPOT', 'SET/5 RED RETROSPOT LID GLASS BOWLS'})",2,"JUMBO BAG RED RETROSPOT, SET/5 RED RETROSPOT LID GLASS BOWLS"
0.012719715559116631,"frozenset({'JUMBO BAG RED RETROSPOT', 'SPACEBOY LUNCH BOX '})",2,"JUMBO BAG RED RETROSPOT, SPACEBOY LUNCH BOX "
0.011117231709149182,"frozenset({'JUMBO BAG RED RETROSPOT', 'SPOTTY BUNTING'})",2,"JUMBO BAG RED RETROSPOT, SPOTTY BUNTING"
0.013270569382542941,"frozenset({'JUMBO BAG RED RETROSPOT', 'STRAWBERRY CHARLOTTE BAG'})",2,"JUMBO BAG RED RETROSPOT, STRAWBERRY CHARLOTTE BAG"
0.01412188892783815,"frozenset({'JUMBO BAG RED RETROSPOT', 'SUKI  SHOULDER BAG'})",2,"JUMBO BAG RED RETROSPOT, SUKI  SHOULDER BAG"
0.012218939356001803,"frozenset({'JUMBO BAG RED RETROSPOT', 'TOY TIDY PINK POLKADOT'})",2,"JUMBO BAG RED RETROSPOT, TOY TIDY PINK POLKADOT"
0.011618007912264009,"frozenset({'JUMBO BAG RED RETROSPOT', 'VICTORIAN GLASS HANGING T-LIGHT'})",2,"JUMBO BAG RED RETROSPOT, VICTORIAN GLASS HANGING T-LIGHT"
0.010616455506034354,"frozenset({'JUMBO BAG RED RETROSPOT', 'VINTAGE SNAP CARDS'})",2,"JUMBO BAG RED RETROSPOT, VINTAGE SNAP CARDS"
0.022484851519855777,"frozenset({'JUMBO BAG RED RETROSPOT', 'WHITE HANGING HEART T-LIGHT HOLDER'})",2,"JUMBO BAG RED RETROSPOT, WHITE HANGING HEART T-LIGHT HOLDER"
0.014272121788772598,"frozenset({'JUMBO BAG RED RETROSPOT', 'WOODEN PICTURE FRAME WHITE FINISH'})",2,"JUMBO BAG RED RETROSPOT, WOODEN PICTURE FRAME WHITE FINISH"
0.015023286093444839,"frozenset({'JUMBO BAG RED RETROSPOT', 'WOODLAND CHARLOTTE BAG'})",2,"JUMBO BAG RED RETROSPOT, WOODLAND CHARLOTTE BAG"
0.010115679302919525,"frozenset({'JUMBO BAG STRAWBERRY', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})",2,"JUMBO BAG STRAWBERRY, JUMBO BAG SCANDINAVIAN BLUE PAISLEY"
0.011367619810706595,"frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY', 'JUMBO BAG WOODLAND ANIMALS'})",2,"JUMBO BAG SCANDINAVIAN BLUE PAISLEY, JUMBO BAG WOODLAND ANIMALS"
