CustomerID,Country,Recency,Frequency,Monetary,UniqueProducts,TotalQuantity,AvgOrderValue,AvgQuantityPerOrder,AvgUniqueProductsPerOrder,PurchaseFrequency,CustomerAge,Cluster
15608,United Kingdom,28,4,1093.68,59,714,273.42,178.5,14.75,0.043478260869565216,121,1
15610,United Kingdom,52,1,112.46000000000001,6,66,112.46000000000001,66.0,6.0,1.0,52,1
15611,United Kingdom,10,15,1568.39,23,498,104.55933333333334,33.2,1.5333333333333334,0.046153846153846156,335,0
15612,United Kingdom,36,2,195.15,4,52,97.575,26.0,2.0,0.08,62,1
15618,United Kingdom,33,5,747.031,39,428,149.40619999999998,85.6,7.8,0.04854368932038835,137,1
15619,United Kingdom,11,1,336.40000000000003,3,136,336.40000000000003,136.0,3.0,1.0,11,1
15620,United Kingdom,50,6,1524.4,92,899,254.0666666666667,149.83333333333334,15.333333333333334,0.01948051948051948,358,0
15621,United Kingdom,4,6,1158.77,11,463,193.12833333333333,77.16666666666667,1.8333333333333333,0.35294117647058826,22,1
15622,United Kingdom,3,16,3224.53,169,1552,201.533125,97.0,10.5625,0.05734767025089606,282,0
15623,United Kingdom,141,1,301.03,19,125,301.03,125.0,19.0,1.0,141,1
15624,United Kingdom,117,4,588.13,26,357,147.0325,89.25,6.5,0.02877697841726619,256,1
15625,United Kingdom,100,8,1504.56,44,1166,188.07,145.75,5.5,0.05925925925925926,235,0
15626,United Kingdom,75,2,675.8,49,766,337.9,383.0,24.5,0.007874015748031496,330,1
15628,United Kingdom,5,10,2865.64,85,1882,286.56399999999996,188.2,8.5,0.027624309392265192,367,0
15630,United Kingdom,45,3,1180.4,57,799,393.4666666666667,266.3333333333333,19.0,0.018867924528301886,205,1
15632,United Kingdom,16,10,3147.31,107,2049,314.731,204.9,10.7,0.03861003861003861,275,0
15634,United Kingdom,17,1,243.55,15,99,243.55,99.0,15.0,1.0,17,1
15636,United Kingdom,90,2,724.76,20,284,362.38,142.0,10.0,0.010416666666666666,282,1
15637,United Kingdom,53,1,223.36,15,128,223.36,128.0,15.0,1.0,53,1
15638,United Kingdom,301,1,-94.0,2,-52,-94.0,-52.0,2.0,1.0,301,1
15639,United Kingdom,134,1,425.32,25,323,425.32,323.0,25.0,1.0,134,1
15641,United Kingdom,105,4,1887.2,102,1562,471.8,390.5,25.5,0.015810276679841896,359,0
15643,United Kingdom,179,6,647.4,31,242,107.89999999999999,40.333333333333336,5.166666666666667,0.05825242718446602,282,1
15644,United Kingdom,166,4,813.0,166,557,203.25,139.25,41.5,0.0425531914893617,261,0
15645,United Kingdom,19,1,612.01,50,256,612.01,256.0,50.0,1.0,19,1
15646,United Kingdom,158,4,425.14000000000004,35,388,106.28500000000001,97.0,8.75,0.018691588785046728,372,1
15648,United Kingdom,204,4,599.9,24,213,149.975,53.25,6.0,0.06451612903225806,267,1
15649,United Kingdom,336,2,816.0,1,192,408.0,96.0,0.5,0.06451612903225806,368,1
15651,United Kingdom,37,3,646.3,27,479,215.4333333333333,159.66666666666666,9.0,0.013452914798206279,261,1
15652,United Kingdom,91,1,337.74,21,208,337.74,208.0,21.0,1.0,91,1
15654,United Kingdom,9,2,922.53,15,475,461.265,237.5,7.5,0.125,26,1
15655,United Kingdom,233,2,511.32,34,319,255.66,159.5,17.0,0.2,243,1
15656,United Kingdom,45,4,748.5,46,343,187.125,85.75,11.5,0.01680672268907563,284,1
15657,United Kingdom,23,1,30.0,1,24,30.0,24.0,1.0,1.0,23,1
15658,United Kingdom,190,8,958.9,40,232,119.8625,29.0,5.0,0.04395604395604396,373,1
15659,United Kingdom,44,1,306.45,11,111,306.45,111.0,11.0,1.0,44,1
15660,United Kingdom,25,12,1552.01,55,1037,129.33416666666668,86.41666666666667,4.583333333333333,0.03529411764705882,366,0
15661,United Kingdom,317,2,309.8,4,236,154.9,118.0,2.0,0.09523809523809523,339,1
15663,United Kingdom,106,1,138.14,9,106,138.14,106.0,9.0,1.0,106,1
15664,United Kingdom,51,2,358.63,19,141,179.315,70.5,9.5,0.006493506493506494,359,1
15667,United Kingdom,40,1,301.32,13,240,301.32,240.0,13.0,1.0,40,1
15668,United Kingdom,218,1,76.32000000000001,1,72,76.32000000000001,72.0,1.0,1.0,218,1
15669,United Kingdom,40,5,677.69,31,339,135.538,67.8,6.2,0.02242152466367713,264,1
15670,United Kingdom,297,1,173.05,12,91,173.05,91.0,12.0,1.0,297,1
15671,United Kingdom,19,10,2635.4900000000002,52,1681,263.54900000000004,168.1,5.2,0.03968253968253968,271,0
15673,United Kingdom,88,4,2881.02,107,1514,720.255,378.5,26.75,0.01680672268907563,327,0
15674,United Kingdom,73,8,1744.02,88,1075,218.0025,134.375,11.0,0.04419889502762431,255,0
15675,United Kingdom,81,3,323.69,20,527,107.89666666666666,175.66666666666666,6.666666666666667,0.015151515151515152,280,1
15676,United Kingdom,9,5,3324.09,191,2231,664.818,446.2,38.2,0.01824817518248175,284,0
15677,United Kingdom,49,1,657.23,33,319,657.23,319.0,33.0,1.0,49,1
15678,United Kingdom,53,1,352.7,12,184,352.7,184.0,12.0,1.0,53,1
15679,United Kingdom,24,4,781.28,98,1170,195.32,292.5,24.5,0.02531645569620253,183,0
15680,United Kingdom,9,3,1333.68,61,952,444.56,317.3333333333333,20.333333333333332,0.008426966292134831,366,0
15681,United Kingdom,18,6,946.36,32,556,157.72666666666666,92.66666666666667,5.333333333333333,0.022988505747126436,280,1
15683,United Kingdom,117,1,193.75,10,131,193.75,131.0,10.0,1.0,117,1
15687,United Kingdom,9,11,2981.5,119,1308,271.04545454545456,118.9090909090909,10.818181818181818,0.03426791277258567,330,0
15689,United Kingdom,120,2,254.1,8,84,127.05,42.0,4.0,0.008298755186721992,362,1
15690,United Kingdom,4,2,239.76,19,408,119.88,204.0,9.5,0.020833333333333332,101,1
15691,United Kingdom,252,1,136.8,2,72,136.8,72.0,2.0,1.0,252,1
15692,United Kingdom,28,1,191.04,12,138,191.04,138.0,12.0,1.0,28,1
15694,United Kingdom,1,15,6423.6,42,1665,428.24,111.0,2.8,0.04032258064516129,373,0
15696,United Kingdom,33,12,2644.46,140,1022,220.37166666666667,85.16666666666667,11.666666666666666,0.040955631399317405,327,0
15699,United Kingdom,18,1,309.65,18,113,309.65,113.0,18.0,1.0,18,1
15701,United Kingdom,2,4,1542.14,193,923,385.535,230.75,48.25,0.037037037037037035,111,0
15703,United Kingdom,265,1,211.5,5,66,211.5,66.0,5.0,1.0,265,1
15704,United Kingdom,140,4,2293.62,79,1028,573.405,257.0,19.75,0.05333333333333334,216,0
15705,United Kingdom,201,1,143.1,6,62,143.1,62.0,6.0,1.0,201,1
15706,United Kingdom,60,7,1001.8100000000001,50,305,143.1157142857143,43.57142857142857,7.142857142857143,0.125,116,1
15707,United Kingdom,35,4,945.58,126,605,236.395,151.25,31.5,0.0784313725490196,86,1
15708,United Kingdom,41,11,3329.7200000000003,124,1258,302.7018181818182,114.36363636363636,11.272727272727273,0.03343465045592705,370,0
15709,United Kingdom,284,1,133.25,6,121,133.25,121.0,6.0,1.0,284,1
15712,United Kingdom,9,5,1072.3600000000001,41,486,214.47200000000004,97.2,8.2,0.017985611510791366,288,1
15713,United Kingdom,143,3,346.75,18,149,115.58333333333333,49.666666666666664,6.0,0.013513513513513514,366,1
15714,United Kingdom,12,2,330.88,34,187,165.44,93.5,17.0,0.030303030303030304,78,1
15716,United Kingdom,146,4,1118.81,101,744,279.7025,186.0,25.25,0.017937219730941704,370,0
15717,United Kingdom,234,1,150.3,7,70,150.3,70.0,7.0,1.0,234,1
15722,United Kingdom,36,6,2181.21,47,1021,363.535,170.16666666666666,7.833333333333333,0.023622047244094488,291,0
15723,United Kingdom,365,1,203.1,37,87,203.1,87.0,37.0,1.0,365,1
15724,United Kingdom,201,3,212.3,11,72,70.76666666666667,24.0,3.6666666666666665,0.03614457831325301,285,1
15725,United Kingdom,15,1,415.25,32,221,415.25,221.0,32.0,1.0,15,1
15727,United Kingdom,17,7,5178.96,213,3065,739.8514285714285,437.85714285714283,30.428571428571427,0.02046783625730994,359,0
15728,United Kingdom,49,1,-134.8,4,-34,-134.8,-34.0,4.0,1.0,49,1
15729,United Kingdom,198,2,62.0,5,24,31.0,12.0,2.5,0.14285714285714285,213,1
15730,United Kingdom,66,4,1108.38,68,683,277.095,170.75,17.0,0.02857142857142857,207,1
15732,United Kingdom,212,2,294.12,13,215,147.06,107.5,6.5,0.012578616352201259,372,1
15733,United Kingdom,283,1,162.3,10,62,162.3,62.0,10.0,1.0,283,1
15734,United Kingdom,115,2,1339.45,25,346,669.725,173.0,12.5,0.023529411764705882,200,1
15737,United Kingdom,15,12,1121.21,60,584,93.43416666666667,48.666666666666664,5.0,0.05263157894736842,243,0
15738,United Kingdom,19,19,4788.77,46,2967,252.0405263157895,156.1578947368421,2.4210526315789473,0.053824362606232294,373,0
15739,United Kingdom,66,1,449.12,8,472,449.12,472.0,8.0,1.0,66,1
15740,United Kingdom,49,1,154.88,9,152,154.88,152.0,9.0,1.0,49,1
15743,United Kingdom,16,4,784.46,59,216,196.115,54.0,14.75,0.023809523809523808,185,1
15744,United Kingdom,78,1,34.8,3,120,34.8,120.0,3.0,1.0,78,1
15745,United Kingdom,9,6,1071.24,57,412,178.54,68.66666666666667,9.5,0.02643171806167401,236,1
15747,United Kingdom,13,3,974.04,52,480,324.68,160.0,17.333333333333332,0.01875,173,1
15748,United Kingdom,40,1,149.31,19,51,149.31,51.0,19.0,1.0,40,1
15750,United Kingdom,3,9,2451.23,214,1779,272.3588888888889,197.66666666666666,23.77777777777778,0.024725274725274724,367,0
15752,United Kingdom,40,8,2628.93,236,1973,328.61625,246.625,29.5,0.024024024024024024,373,0
15753,United Kingdom,305,1,79.2,1,144,79.2,144.0,1.0,1.0,305,1
15754,United Kingdom,51,4,455.67,24,197,113.9175,49.25,6.0,0.020512820512820513,247,1
15755,United Kingdom,1,8,2318.88,127,1397,289.86,174.625,15.875,0.027303754266211604,295,0
15756,United Kingdom,61,4,532.96,160,242,133.24,60.5,40.0,0.0213903743315508,249,1
15757,United Kingdom,66,2,714.42,43,491,357.21,245.5,21.5,0.013157894736842105,218,1
15758,United Kingdom,25,1,205.25,9,47,205.25,47.0,9.0,1.0,25,1
15759,United Kingdom,218,3,253.04,5,60,84.34666666666666,20.0,1.6666666666666667,0.02158273381294964,358,1
15762,United Kingdom,65,2,583.75,37,251,291.875,125.5,18.5,0.16666666666666666,77,1
15763,United Kingdom,32,3,1048.67,58,268,349.5566666666667,89.33333333333333,19.333333333333332,0.06666666666666667,78,1
15764,United Kingdom,81,10,3245.47,150,2036,324.54699999999997,203.6,15.0,0.05128205128205128,277,0
15766,United Kingdom,64,1,315.06,11,170,315.06,170.0,11.0,1.0,64,1
15768,United Kingdom,116,4,581.8299999999999,24,243,145.45749999999998,60.75,6.0,0.03636363636363636,226,1
15773,United Kingdom,6,1,635.6800000000001,10,311,635.6800000000001,311.0,10.0,1.0,6,1
15774,United Kingdom,69,1,270.8,25,87,270.8,87.0,25.0,1.0,69,1
15775,United Kingdom,245,1,104.9,7,68,104.9,68.0,7.0,1.0,245,1
15776,United Kingdom,133,1,241.62,18,138,241.62,138.0,18.0,1.0,133,1
15777,United Kingdom,241,5,1021.61,18,375,204.322,75.0,3.6,0.041666666666666664,361,1
15780,United Kingdom,184,3,475.28000000000003,26,220,158.42666666666668,73.33333333333333,8.666666666666666,0.017241379310344827,358,1
15781,United Kingdom,25,4,333.56,20,178,83.39,44.5,5.0,0.014285714285714285,306,1
15782,United Kingdom,10,4,2593.94,34,863,648.485,215.75,8.5,0.05063291139240506,89,0
15783,United Kingdom,11,1,246.3,14,212,246.3,212.0,14.0,1.0,11,1
15785,United Kingdom,30,8,2303.75,58,1594,287.96875,199.25,7.25,0.03018867924528302,295,0
15787,United Kingdom,26,3,948.05,156,540,316.01666666666665,180.0,52.0,0.08571428571428572,61,0
15789,United Kingdom,358,1,351.3,25,438,351.3,438.0,25.0,1.0,358,1
15790,United Kingdom,10,1,220.85,34,114,220.85,114.0,34.0,1.0,10,1
15791,United Kingdom,44,3,1604.44,66,730,534.8133333333334,243.33333333333334,22.0,0.01875,204,0
15793,United Kingdom,9,4,948.96,6,552,237.24,138.0,1.5,0.015444015444015444,269,1
15795,United Kingdom,150,1,610.01,42,581,610.01,581.0,42.0,1.0,150,1
15796,United Kingdom,1,10,2666.61,71,859,266.661,85.9,7.1,0.03322259136212625,302,0
15797,United Kingdom,113,4,2207.4,8,873,551.85,218.25,2.0,0.019417475728155338,319,0
15799,United Kingdom,76,3,884.14,94,955,294.7133333333333,318.3333333333333,31.333333333333332,0.011627906976744186,334,0
15800,United Kingdom,107,2,699.08,116,335,349.54,167.5,58.0,0.014388489208633094,247,1
15801,United Kingdom,46,4,1042.19,61,562,260.5475,140.5,15.25,0.06349206349206349,110,1
15803,United Kingdom,51,1,415.82000000000005,8,290,415.82000000000005,290.0,8.0,1.0,51,1
15804,United Kingdom,1,19,3848.55,170,2515,202.55526315789476,132.3684210526316,8.947368421052632,0.09595959595959595,199,0
15805,United Kingdom,23,20,5452.17,220,3337,272.6085,166.85,11.0,0.05865102639296188,365,0
15806,United Kingdom,46,3,784.58,24,602,261.5266666666667,200.66666666666666,8.0,0.013043478260869565,277,1
15807,United Kingdom,50,3,903.9,48,430,301.3,143.33333333333334,16.0,0.11538461538461539,77,1
15808,United Kingdom,306,5,3724.77,143,1341,744.954,268.2,28.6,0.07936507936507936,369,0
15809,United Kingdom,36,6,399.21,31,251,66.535,41.833333333333336,5.166666666666667,0.02247191011235955,303,1
15810,United Kingdom,79,7,1145.43,66,737,163.63285714285715,105.28571428571429,9.428571428571429,0.03211009174311927,297,1
15811,United Kingdom,17,9,2171.32,117,1061,241.2577777777778,117.88888888888889,13.0,0.02586206896551724,365,0
15812,United Kingdom,107,5,1801.14,36,922,360.228,184.4,7.2,0.023809523809523808,318,0
15813,United Kingdom,208,2,1303.9099999999999,40,603,651.9549999999999,301.5,20.0,0.06451612903225806,240,1
15814,United Kingdom,3,6,1842.73,64,1247,307.12166666666667,207.83333333333334,10.666666666666666,0.1276595744680851,51,0
15815,United Kingdom,64,5,2100.6,33,1856,420.12,371.2,6.6,0.025510204081632654,260,0
15819,United Kingdom,49,4,1905.45,96,1357,476.3625,339.25,24.0,0.01762114537444934,277,0
15820,United Kingdom,320,1,206.98,17,128,206.98,128.0,17.0,1.0,320,1
15821,United Kingdom,44,2,570.96,57,202,285.48,101.0,28.5,0.11764705882352941,61,1
15822,United Kingdom,3,2,885.47,28,375,442.735,187.5,14.0,0.0056179775280898875,359,1
15823,United Kingdom,337,2,-840.76,17,-283,-420.38,-141.5,8.5,0.058823529411764705,372,1
15825,United Kingdom,172,1,532.94,20,220,532.94,220.0,20.0,1.0,172,1
15826,United Kingdom,51,4,1649.3600000000001,64,962,412.34000000000003,240.5,16.0,0.025157232704402517,211,0
15827,United Kingdom,73,20,1641.48,73,842,82.074,42.1,3.65,0.06688963210702341,372,0
15829,United Kingdom,99,2,636.14,44,996,318.07,498.0,22.0,0.04878048780487805,141,1
15830,United Kingdom,29,2,547.7,39,409,273.85,204.5,19.5,0.25,38,1
15831,United Kingdom,58,4,747.76,64,1097,186.94,274.25,16.0,0.01509433962264151,324,0
15832,United Kingdom,254,1,836.79,54,465,836.79,465.0,54.0,1.0,254,1
15834,United Kingdom,70,6,2084.9,243,961,347.48333333333335,160.16666666666666,40.5,0.019933554817275746,372,0
15835,United Kingdom,44,4,954.09,47,439,238.5225,109.75,11.75,0.013986013986013986,331,1
15836,United Kingdom,45,2,117.47,10,24,58.735,12.0,5.0,0.5,50,1
15837,United Kingdom,65,1,391.98,24,189,391.98,189.0,24.0,1.0,65,1
15839,United Kingdom,25,5,1020.74,56,670,204.148,134.0,11.2,0.040983606557377046,148,1
15840,United Kingdom,59,3,345.66,26,394,115.22000000000001,131.33333333333334,8.666666666666666,0.02654867256637168,173,1
15841,United Kingdom,64,6,1209.1,36,926,201.51666666666665,154.33333333333334,6.0,0.021897810218978103,339,1
15843,United Kingdom,304,1,118.95000000000002,8,27,118.95000000000002,27.0,8.0,1.0,304,1
15844,United Kingdom,46,1,130.73999999999998,11,134,130.73999999999998,134.0,11.0,1.0,46,1
15845,United Kingdom,18,10,3650.87,97,1918,365.087,191.8,9.7,0.03134796238244514,337,0
15847,United Kingdom,38,2,389.27,22,449,194.635,224.5,11.0,0.008032128514056224,288,1
15850,United Kingdom,19,2,238.85,87,302,119.425,151.0,43.5,0.013513513513513514,168,1
15852,United Kingdom,187,2,160.71,22,48,80.355,24.0,11.0,0.2,197,1
15853,United Kingdom,52,1,110.8,29,135,110.8,135.0,29.0,1.0,52,1
15854,United Kingdom,4,12,2974.65,105,939,247.88750000000002,78.25,8.75,0.03361344537815126,362,0
15855,United Kingdom,137,5,712.24,59,470,142.448,94.0,11.8,0.03968253968253968,264,1
15857,United Kingdom,19,1,297.0,14,308,297.0,308.0,14.0,1.0,19,1
15858,United Kingdom,16,5,1438.85,145,1167,287.77,233.4,29.0,0.014245014245014245,367,0
15860,United Kingdom,41,8,977.21,105,440,122.15125,55.0,13.125,0.024464831804281346,369,0
15862,United Kingdom,8,4,832.88,142,585,208.22,146.25,35.5,0.010958904109589041,374,0
15863,United Kingdom,26,2,68.84,18,19,34.42,9.5,9.0,0.011976047904191617,193,1
15864,United Kingdom,22,8,1769.7800000000002,16,1044,221.22250000000003,130.5,2.0,0.027303754266211604,316,0
15865,United Kingdom,41,3,895.13,37,368,298.37666666666667,122.66666666666667,12.333333333333334,0.017341040462427744,214,1
15866,United Kingdom,101,1,230.53,43,126,230.53,126.0,43.0,1.0,101,1
15874,United Kingdom,63,9,4330.67,123,2506,481.18555555555554,278.44444444444446,13.666666666666666,0.04090909090909091,284,0
15877,United Kingdom,2,3,440.78,122,246,146.92666666666665,82.0,40.666666666666664,0.1875,18,1
15881,United Kingdom,312,8,438.24,26,199,54.78,24.875,3.25,0.15384615384615385,364,1
15882,United Kingdom,199,5,495.36,23,266,99.072,53.2,4.6,0.029585798816568046,368,1
15883,United Kingdom,2,2,396.48,42,223,198.24,111.5,21.0,0.06451612903225806,33,1
15885,United Kingdom,93,3,379.35,18,111,126.45,37.0,6.0,0.013888888888888888,309,1
15886,United Kingdom,60,1,181.09,12,147,181.09,147.0,12.0,1.0,60,1
15889,United Kingdom,157,2,446.87,79,215,223.435,107.5,39.5,0.009433962264150943,369,1
15894,United Kingdom,253,2,263.55,35,168,131.775,84.0,17.5,0.017391304347826087,369,1
15895,United Kingdom,150,1,179.17,11,94,179.17,94.0,11.0,1.0,150,1
15898,United Kingdom,1,6,1384.68,70,568,230.78,94.66666666666667,11.666666666666666,0.01634877384196185,369,0
15899,United Kingdom,369,1,56.25,4,39,56.25,39.0,4.0,1.0,369,1
15900,United Kingdom,24,1,351.11,44,221,351.11,221.0,44.0,1.0,24,1
15901,United Kingdom,17,3,363.88,102,384,121.29333333333334,128.0,34.0,0.021739130434782608,155,1
15903,United Kingdom,10,8,5126.34,46,2409,640.7925,301.125,5.75,0.028070175438596492,295,0
15904,United Kingdom,8,1,164.68,30,84,164.68,84.0,30.0,1.0,8,1
15906,United Kingdom,20,8,1521.79,114,538,190.22375,67.25,14.25,0.03404255319148936,255,0
15907,United Kingdom,4,3,967.45,175,509,322.48333333333335,169.66666666666666,58.333333333333336,0.014563106796116505,210,0
15909,United Kingdom,174,1,191.94,7,98,191.94,98.0,7.0,1.0,174,1
15910,United Kingdom,1,8,1232.18,215,1015,154.0225,126.875,26.875,0.025396825396825397,317,0
15912,United Kingdom,178,2,264.62,19,185,132.31,92.5,9.5,0.037037037037037035,233,1
15916,United Kingdom,16,10,1491.24,125,752,149.124,75.2,12.5,0.02857142857142857,367,0
15917,United Kingdom,248,1,123.1,12,42,123.1,42.0,12.0,1.0,248,1
15918,United Kingdom,191,2,334.23,33,153,167.115,76.5,16.5,0.025,271,1
15919,United Kingdom,20,2,639.89,103,545,319.945,272.5,51.5,0.0057306590257879654,369,0
15921,United Kingdom,173,1,336.03000000000003,24,166,336.03000000000003,166.0,24.0,1.0,173,1
15923,United Kingdom,373,1,127.08,21,122,127.08,122.0,21.0,1.0,373,1
15925,United Kingdom,194,1,207.15,12,93,207.15,93.0,12.0,1.0,194,1
15930,United Kingdom,67,1,426.63,21,139,426.63,139.0,21.0,1.0,67,1
15932,United Kingdom,4,11,2461.85,93,2311,223.80454545454543,210.0909090909091,8.454545454545455,0.03859649122807018,289,0
15933,United Kingdom,21,3,1107.46,63,885,369.15333333333336,295.0,21.0,0.046153846153846156,87,1
15935,United Kingdom,239,2,416.86,12,115,208.43,57.5,6.0,1.0,242,1
15937,United Kingdom,64,1,145.35,7,73,145.35,73.0,7.0,1.0,64,1
15938,United Kingdom,112,5,404.58,13,240,80.916,48.0,2.6,0.023696682464454975,324,1
15942,United Kingdom,134,1,337.44,14,232,337.44,232.0,14.0,1.0,134,1
15944,United Kingdom,277,1,325.1,6,50,325.1,50.0,6.0,1.0,277,1
15945,United Kingdom,365,1,181.0,2,52,181.0,52.0,2.0,1.0,365,1
15948,United Kingdom,8,2,955.24,51,567,477.62,283.5,25.5,0.05714285714285714,44,1
15949,United Kingdom,17,2,364.72,12,284,182.36,142.0,6.0,0.037037037037037035,71,1
15950,United Kingdom,2,5,1705.26,86,722,341.052,144.4,17.2,0.014005602240896359,360,0
15951,United Kingdom,1,3,669.57,36,306,223.19000000000003,102.0,12.0,0.01056338028169014,286,1
15952,United Kingdom,34,4,806.57,65,399,201.6425,99.75,16.25,0.020942408376963352,225,1
15953,United Kingdom,15,10,1634.53,65,885,163.453,88.5,6.5,0.02824858757062147,369,0
15955,United Kingdom,24,16,4389.81,137,2124,274.363125,132.75,8.5625,0.04597701149425287,373,0
15957,United Kingdom,32,1,428.89,40,211,428.89,211.0,40.0,1.0,32,1
15958,United Kingdom,74,1,104.35,7,33,104.35,33.0,7.0,1.0,74,1
15963,United Kingdom,20,2,470.76,26,298,235.38,149.0,13.0,0.08,45,1
15965,United Kingdom,17,4,845.64,88,453,211.41,113.25,22.0,0.011428571428571429,367,1
15967,United Kingdom,23,2,418.83,73,211,209.415,105.5,36.5,0.006779661016949152,319,1
15969,United Kingdom,3,4,582.9,20,120,145.725,30.0,5.0,0.02197802197802198,186,1
15970,United Kingdom,304,1,314.1,11,116,314.1,116.0,11.0,1.0,304,1
15971,United Kingdom,18,12,4199.85,10,1717,349.9875,143.08333333333334,0.8333333333333334,0.040955631399317405,311,0
15973,United Kingdom,236,3,99.77000000000002,4,87,33.256666666666675,29.0,1.3333333333333333,0.023076923076923078,367,1
15974,United Kingdom,39,8,3429.55,141,2256,428.69375,282.0,17.625,0.0321285140562249,289,0
15975,United Kingdom,84,1,371.01,24,243,371.01,243.0,24.0,1.0,84,1
15976,United Kingdom,165,2,430.94,83,277,215.47,138.5,41.5,0.037037037037037035,220,1
15977,United Kingdom,17,2,1054.73,48,1016,527.365,508.0,24.0,0.09523809523809523,39,0
15980,United Kingdom,89,3,2398.86,40,1560,799.62,520.0,13.333333333333334,0.01818181818181818,254,0
15981,United Kingdom,25,8,3408.48,53,1866,426.06,233.25,6.625,0.027972027972027972,311,0
15983,United Kingdom,22,4,1475.02,82,892,368.755,223.0,20.5,0.011396011396011397,374,0
15984,United Kingdom,3,11,2816.97,217,1833,256.0881818181818,166.63636363636363,19.727272727272727,0.030136986301369864,368,0
15985,United Kingdom,123,3,1037.42,29,836,345.8066666666667,278.6666666666667,9.666666666666666,0.02654867256637168,237,1
15986,United Kingdom,30,1,168.12,14,268,168.12,268.0,14.0,1.0,30,1
15987,United Kingdom,12,7,1451.28,110,1556,207.32571428571427,222.28571428571428,15.714285714285714,0.019662921348314606,369,0
15988,United Kingdom,19,1,158.03,26,181,158.03,181.0,26.0,1.0,19,1
15990,United Kingdom,44,2,792.11,52,443,396.055,221.5,26.0,0.00823045267489712,287,1
15992,United Kingdom,4,1,41.989999999999995,3,17,41.989999999999995,17.0,3.0,1.0,4,1
15994,United Kingdom,55,1,427.07,31,177,427.07,177.0,31.0,1.0,55,1
15996,United Kingdom,88,7,1044.78,103,382,149.25428571428571,54.57142857142857,14.714285714285714,0.02527075812274368,366,1
16003,United Kingdom,30,5,2735.37,82,1185,547.074,237.0,16.4,0.015197568389057751,360,0
16005,United Kingdom,12,4,615.39,173,300,153.8475,75.0,43.25,0.015503875968992248,271,0
16006,United Kingdom,211,1,101.4,8,84,101.4,84.0,8.0,1.0,211,1
16007,United Kingdom,48,4,1701.94,221,1393,425.485,348.25,55.25,0.023952095808383235,215,0
16008,United Kingdom,24,3,478.78,29,323,159.59333333333333,107.66666666666667,9.666666666666666,0.016666666666666666,205,1
16009,United Kingdom,22,4,992.71,68,378,248.1775,94.5,17.0,0.029197080291970802,160,1
16010,United Kingdom,246,3,407.5,62,210,135.83333333333334,70.0,20.666666666666668,0.02586206896551724,363,1
16011,United Kingdom,8,16,3362.71,99,2042,210.169375,127.625,6.1875,0.04481792717086835,366,0
16012,United Kingdom,35,3,1415.29,87,799,471.7633333333333,266.3333333333333,29.0,0.025210084033613446,155,0
16014,United Kingdom,36,4,653.13,123,261,163.2825,65.25,30.75,0.01568627450980392,291,1
16015,United Kingdom,4,4,690.54,146,906,172.635,226.5,36.5,0.08888888888888889,49,0
16016,United Kingdom,3,10,1483.31,156,618,148.331,61.8,15.6,0.027548209366391185,367,0
16017,United Kingdom,47,1,211.88,26,102,211.88,102.0,26.0,1.0,47,1
16018,United Kingdom,39,2,408.90000000000003,26,190,204.45000000000002,95.0,13.0,0.014184397163120567,180,1
16019,United Kingdom,2,10,3450.2400000000002,133,1649,345.024,164.9,13.3,0.027624309392265192,365,0
16020,United Kingdom,17,3,851.01,42,487,283.67,162.33333333333334,14.0,0.0625,65,1
16023,United Kingdom,46,3,719.81,90,358,239.93666666666664,119.33333333333333,30.0,0.013636363636363636,266,1
16025,United Kingdom,30,1,439.65999999999997,28,338,439.65999999999997,338.0,28.0,1.0,30,1
16026,United Kingdom,43,1,236.09,30,243,236.09,243.0,30.0,1.0,43,1
16027,United Kingdom,92,7,852.12,12,1146,121.73142857142857,163.71428571428572,1.7142857142857142,0.03333333333333333,303,1
16030,United Kingdom,310,1,331.24,28,283,331.24,283.0,28.0,1.0,310,1
16031,United Kingdom,92,2,548.94,91,423,274.47,211.5,45.5,0.012987012987012988,247,1
16034,United Kingdom,196,3,437.7,18,242,145.9,80.66666666666667,6.0,0.022058823529411766,333,1
16036,United Kingdom,87,2,758.92,55,716,379.46,358.0,27.5,0.011363636363636364,263,1
16037,United Kingdom,270,3,855.02,37,428,285.00666666666666,142.66666666666666,12.333333333333334,0.03409090909090909,359,1
16038,United Kingdom,8,4,454.33000000000004,24,241,113.58250000000001,60.25,6.0,0.020618556701030927,202,1
16040,United Kingdom,65,3,1313.55,57,684,437.84999999999997,228.0,19.0,0.014778325123152709,269,1
16041,United Kingdom,31,3,3166.4,6,1584,1055.4666666666667,528.0,2.0,0.02727272727272727,141,0
16042,United Kingdom,22,7,1147.37,68,745,163.91,106.42857142857143,9.714285714285714,0.02,373,0
16043,United Kingdom,38,4,773.99,30,503,193.4975,125.75,7.5,0.014285714285714285,318,1
16045,United Kingdom,120,4,1340.7,71,897,335.175,224.25,17.75,0.023529411764705882,290,0
16048,United Kingdom,86,3,243.69000000000003,9,143,81.23,47.666666666666664,3.0,0.010452961672473868,373,1
16050,United Kingdom,174,1,137.9,10,278,137.9,278.0,10.0,1.0,174,1
16052,United Kingdom,54,1,362.06,34,282,362.06,282.0,34.0,1.0,54,1
16055,United Kingdom,221,1,134.8,8,22,134.8,22.0,8.0,1.0,221,1
