antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedent_len,consequent_len,rule_length,antecedents_str,consequents_str
"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG WOODLAND ANIMALS'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.015223596574690771,0.10476238169162201,0.011668085532575492,0.7664473684210527,7.3160552103250485,1.0,0.010073225297498468,3.8331300840246048,0.8766602392652029,0.1077207582061951,0.7391166023382,0.4389120207306028,2,1,3,"JUMBO  BAG BAROQUE BLACK WHITE, JUMBO BAG WOODLAND ANIMALS",JUMBO BAG RED RETROSPOT
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO  BAG BAROQUE BLACK WHITE'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.029295407882217437,0.058841203865992286,0.015574139916871151,0.5316239316239316,9.034892162211312,1.0,0.013850362849336197,2.0094083786072794,0.9161571913322618,0.21463077984817117,0.5023410817600452,0.3981523913438807,2,1,3,"JUMBO BAG RED RETROSPOT, JUMBO  BAG BAROQUE BLACK WHITE",JUMBO SHOPPER VINTAGE RED PAISLEY
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO  BAG BAROQUE BLACK WHITE'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.02108267815113426,0.10476238169162201,0.015574139916871151,0.7387173396674585,7.051360686338183,1.0,0.013365468341320404,3.426318520980247,0.8766658639595699,0.14123524069028157,0.7081415537181561,0.44368945377254376,2,1,3,"JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO  BAG BAROQUE BLACK WHITE",JUMBO BAG RED RETROSPOT
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO  BAG BAROQUE BLACK WHITE'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.029295407882217437,0.05929190244879563,0.01592468325905153,0.5435897435897435,9.16802668052668,1.0,0.014187702792701413,2.0611020114885936,0.9178129793877852,0.21915920055134389,0.5148226558287777,0.4060854123354123,2,1,3,"JUMBO BAG RED RETROSPOT, JUMBO  BAG BAROQUE BLACK WHITE",JUMBO STORAGE BAG SUKI
"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.02113275577144574,0.10476238169162201,0.01592468325905153,0.7535545023696683,7.192987503738005,1.0,0.013710765432727503,3.632598797366688,0.8795633037996147,0.1448087431693989,0.7247149889701798,0.4527810752766123,2,1,3,"JUMBO  BAG BAROQUE BLACK WHITE, JUMBO STORAGE BAG SUKI",JUMBO BAG RED RETROSPOT
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO  BAG BAROQUE BLACK WHITE'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.02108267815113426,0.05929190244879563,0.012269016976313286,0.5819477434679335,9.814961561918214,1.0,0.011018984880016878,2.250216528801461,0.9174571854524498,0.18014705882352944,0.5555983225611479,0.3944367095718046,2,1,3,"JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO  BAG BAROQUE BLACK WHITE",JUMBO STORAGE BAG SUKI
"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.02113275577144574,0.058841203865992286,0.012269016976313286,0.580568720379147,9.866703640213775,1.0,0.011025540185715423,2.243892722986166,0.9180499539049263,0.1812130177514793,0.5543458964164726,0.39453967933850964,2,1,3,"JUMBO  BAG BAROQUE BLACK WHITE, JUMBO STORAGE BAG SUKI",JUMBO SHOPPER VINTAGE RED PAISLEY
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG ALPHABET'})",frozenset({'JUMBO BAG APPLES'}),0.02073213480895388,0.048975912664630174,0.011768240773198458,0.5676328502415459,11.590041294962607,1.0,0.010752865549443793,2.1995752634460506,0.9330634272129346,0.2031114952463267,0.5453667730226649,0.4039595744050265,2,1,3,"JUMBO BAG RED RETROSPOT, JUMBO BAG ALPHABET",JUMBO BAG APPLES
"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG ALPHABET'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.019580349541789773,0.10476238169162201,0.011768240773198458,0.6010230179028133,5.73701178035434,1.0,0.0097169567208461,2.243832748452409,0.8421834755902738,0.10453736654804271,0.5543339847010841,0.3566778569437585,2,1,3,"JUMBO BAG APPLES, JUMBO BAG ALPHABET",JUMBO BAG RED RETROSPOT
"frozenset({'JUMBO BAG ALPHABET', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.01362111272472332,0.10476238169162201,0.01021583454354249,0.75,7.159058317399618,1.0,0.008788854333210416,3.580950473233512,0.8721971196967389,0.09444444444444446,0.7207445320803266,0.42375717017208414,2,1,3,"JUMBO BAG ALPHABET, JUMBO BAG PINK POLKADOT",JUMBO BAG RED RETROSPOT
"frozenset({'JUMBO BAG ALPHABET', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.014622665130952978,0.10476238169162201,0.010315989784165456,0.7054794520547945,6.7340913853165345,1.0,0.008784084558367789,3.0396440063493757,0.8641378653605241,0.0945821854912764,0.6710141062864122,0.4019749076717567,2,1,3,"JUMBO BAG ALPHABET, JUMBO STORAGE BAG SUKI",JUMBO BAG RED RETROSPOT
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PEARS'})",frozenset({'JUMBO BAG APPLES'}),0.014522509890330012,0.048975912664630174,0.011417697431018078,0.7862068965517242,16.052929976729427,1.0,0.010706444254958047,4.448338473020279,0.9515246014319299,0.21923076923076923,0.7751969626265799,0.5096678654537762,2,1,3,"JUMBO BAG RED RETROSPOT, JUMBO BAG PEARS",JUMBO BAG APPLES
"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG PEARS'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.020331513846462018,0.10476238169162201,0.011417697431018078,0.5615763546798029,5.360477163767201,1.0,0.009287719617066526,2.041946477714615,0.8303313361869121,0.10044052863436123,0.5102711991162379,0.33528148517928963,2,1,3,"JUMBO BAG APPLES, JUMBO BAG PEARS",JUMBO BAG RED RETROSPOT
"frozenset({'JUMBO BAG VINTAGE LEAF', 'JUMBO BAG APPLES'})",frozenset({'JUMBO BAG PEARS'}),0.01822825379337974,0.029796184085332265,0.012118784115378837,0.6648351648351648,22.312762027888077,1.0,0.011575651709797139,2.894706467155238,0.9729171804291787,0.3375174337517433,0.6545418295960259,0.5357789269553975,2,1,3,"JUMBO BAG VINTAGE LEAF, JUMBO BAG APPLES",JUMBO BAG PEARS
"frozenset({'JUMBO BAG VINTAGE LEAF', 'JUMBO BAG PEARS'})",frozenset({'JUMBO BAG APPLES'}),0.015724372777805598,0.048975912664630174,0.012118784115378837,0.7707006369426752,15.736320060437917,1.0,0.011348668607506942,4.147521714212586,0.9514131159190247,0.23047619047619047,0.7588921604501228,0.5090721998619306,2,1,3,"JUMBO BAG VINTAGE LEAF, JUMBO BAG PEARS",JUMBO BAG APPLES
"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG PEARS'})",frozenset({'JUMBO BAG VINTAGE LEAF'}),0.020331513846462018,0.04401822825379338,0.012118784115378837,0.5960591133004925,13.541188206481838,1.0,0.011223826898140112,2.3666378007863402,0.9453720824815609,0.23202301054650046,0.5774596350705885,0.43568598440906314,2,1,3,"JUMBO BAG APPLES, JUMBO BAG PEARS",JUMBO BAG VINTAGE LEAF
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG APPLES'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.02734238069006961,0.06099454153938605,0.014472432270018529,0.5293040293040293,8.677891757941019,1.0,0.01280469629523237,1.9949298845116548,0.9096362586574223,0.1959322033898305,0.49872924970253113,0.383289124668435,2,1,3,"JUMBO BAG RED RETROSPOT, JUMBO BAG APPLES",JUMBO BAG PINK POLKADOT
"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.018278331413691222,0.10476238169162201,0.014472432270018529,0.7917808219178082,7.557873438277587,1.0,0.012557550737771444,4.299496456349447,0.883842821428294,0.13330258302583026,0.767414623979231,0.46496306870268994,2,1,3,"JUMBO BAG APPLES, JUMBO BAG PINK POLKADOT",JUMBO BAG RED RETROSPOT
"frozenset({'JUMBO BAG APPLES', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.018829185237117532,0.06099454153938605,0.010616455506034354,0.5638297872340425,9.243938441113789,1.0,0.009467977984936194,2.152841782812139,0.9089355170165703,0.15340086830680175,0.535497681258418,0.3689428082311428,2,1,3,"JUMBO BAG APPLES, JUMBO STORAGE BAG SUKI",JUMBO BAG PINK POLKADOT
"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.018278331413691222,0.05929190244879563,0.010616455506034354,0.5808219178082192,9.795973713439468,1.0,0.009532698462927017,2.2441729124587555,0.9146352496410051,0.15856394913986538,0.5544015372218435,0.37993798593113665,2,1,3,"JUMBO BAG APPLES, JUMBO BAG PINK POLKADOT",JUMBO STORAGE BAG SUKI
"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG PINK VINTAGE PAISLEY'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.012569482698182182,0.10476238169162201,0.010065601682608042,0.8007968127490039,7.643934777143815,1.0,0.008748792738514841,4.4940928439080565,0.8802415047190258,0.0938375350140056,0.7774856829325312,0.4484385593381731,2,1,3,"JUMBO BAG APPLES, JUMBO BAG PINK VINTAGE PAISLEY",JUMBO BAG RED RETROSPOT
"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.0125194050778707,0.10476238169162201,0.010065601682608042,0.8039999999999999,7.67451051625239,1.0,0.00875403898928812,4.567538868920295,0.8807246792559844,0.09388136384866884,0.781063713150976,0.4500401529636711,2,1,3,"JUMBO BAG APPLES, JUMBO BAG SCANDINAVIAN BLUE PAISLEY",JUMBO BAG RED RETROSPOT
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG VINTAGE LEAF'})",frozenset({'JUMBO BAG APPLES'}),0.02128298863238019,0.048975912664630174,0.011217386949772147,0.5270588235294118,10.761592686154218,1.0,0.010175033157270379,2.010871826455384,0.9268020693234316,0.18999151823579308,0.5027032619166355,0.37804883916756893,2,1,3,"JUMBO BAG RED RETROSPOT, JUMBO BAG VINTAGE LEAF",JUMBO BAG APPLES
"frozenset({'JUMBO BAG VINTAGE LEAF', 'JUMBO BAG APPLES'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.01822825379337974,0.10476238169162201,0.011217386949772147,0.6153846153846153,5.874099132225327,1.0,0.009307751668298342,2.3276178076017824,0.8451670492221373,0.1003584229390681,0.5703762032005025,0.36122959258714515,2,1,3,"JUMBO BAG VINTAGE LEAF, JUMBO BAG APPLES",JUMBO BAG RED RETROSPOT
"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG WOODLAND ANIMALS'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.015173518954379288,0.10476238169162201,0.011517852671641043,0.759075907590759,7.24569158636705,1.0,0.009928238687337299,3.7158492924306645,0.8752678425355611,0.10623556581986143,0.7308825193645392,0.434509273107043,2,1,3,"JUMBO BAG APPLES, JUMBO BAG WOODLAND ANIMALS",JUMBO BAG RED RETROSPOT
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG APPLES'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.016675847563723773,0.10476238169162201,0.012319094596624768,0.7387387387387386,7.051564949270493,1.0,0.010572093089122632,3.426599159732066,0.8727412070413226,0.11289582377237264,0.7081654569488097,0.42816478045923545,2,1,3,"JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO BAG APPLES",JUMBO BAG RED RETROSPOT
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG APPLES'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.02734238069006961,0.05929190244879563,0.014071811307526666,0.5146520146520146,8.679971351846351,1.0,0.012450629538933226,1.9382136651432358,0.9096646434694312,0.1939268461007591,0.4840610104118222,0.3759915478665478,2,1,3,"JUMBO BAG RED RETROSPOT, JUMBO BAG APPLES",JUMBO STORAGE BAG SUKI
"frozenset({'JUMBO BAG APPLES', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.018829185237117532,0.10476238169162201,0.014071811307526666,0.7473404255319148,7.133671585777632,1.0,0.012099221016773505,3.54325625772579,0.8763201252244747,0.12848651120256058,0.7177737292301173,0.44083082462064194,2,1,3,"JUMBO BAG APPLES, JUMBO STORAGE BAG SUKI",JUMBO BAG RED RETROSPOT
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG APPLES'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.016675847563723773,0.05929190244879563,0.010265912163853974,0.6156156156156156,10.382794111679248,1.0,0.009277169436854677,2.4473109100355552,0.9190121181105884,0.15625,0.5913882474436107,0.39437875375375375,2,1,3,"JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO BAG APPLES",JUMBO STORAGE BAG SUKI
"frozenset({'JUMBO BAG APPLES', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.018829185237117532,0.058841203865992286,0.010265912163853974,0.5452127659574468,9.265832956088728,1.0,0.009157980236686208,2.069448580973023,0.9091960418915167,0.1523031203566122,0.5167794893798157,0.3598404255319149,2,1,3,"JUMBO BAG APPLES, JUMBO STORAGE BAG SUKI",JUMBO SHOPPER VINTAGE RED PAISLEY
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG OWLS'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.019580349541789773,0.06099454153938605,0.010516300265411388,0.5370843989769821,8.805450216068436,1.0,0.009322005821928993,2.028459305293371,0.9041372969659822,0.15010721944245892,0.5070150052355265,0.3547490960402152,2,1,3,"JUMBO BAG RED RETROSPOT, JUMBO BAG OWLS",JUMBO BAG PINK POLKADOT
"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG OWLS'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.014021733687215184,0.10476238169162201,0.010516300265411388,0.75,7.159058317399618,1.0,0.009047350048893076,3.580950473233512,0.8725515093029949,0.09713228492136912,0.7207445320803266,0.42519120458891013,2,1,3,"JUMBO BAG PINK POLKADOT, JUMBO BAG OWLS",JUMBO BAG RED RETROSPOT
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG OWLS'})",frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.019580349541789773,0.04321698632880965,0.010165756923231009,0.5191815856777494,12.013368579836591,1.0,0.009319553224770166,1.9899050975821035,0.9350683661715397,0.1931493815413892,0.4974634713911325,0.3772037708226522,2,1,3,"JUMBO BAG RED RETROSPOT, JUMBO BAG OWLS",JUMBO BAG WOODLAND ANIMALS
"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG OWLS'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.01412188892783815,0.10476238169162201,0.010165756923231009,0.7198581560283689,6.871342025683795,1.0,0.008686314205166138,3.1956583337083884,0.8667075695221348,0.09350529709811146,0.6870754331112882,0.4084472424501309,2,1,3,"JUMBO BAG WOODLAND ANIMALS, JUMBO BAG OWLS",JUMBO BAG RED RETROSPOT
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG OWLS'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.019580349541789773,0.05929190244879563,0.011567930291952527,0.5907928388746804,9.964140371189606,1.0,0.010406974117007407,2.298855413390756,0.9176071825474215,0.171875,0.5650009155969387,0.39294709511301584,2,1,3,"JUMBO BAG RED RETROSPOT, JUMBO BAG OWLS",JUMBO STORAGE BAG SUKI
"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG OWLS'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.015974760879363014,0.10476238169162201,0.011567930291952527,0.7241379310344828,6.912194237489286,1.0,0.009894376295276307,3.2452363663678705,0.869213619289955,0.10596330275229357,0.6918560353989812,0.41727929056504254,2,1,3,"JUMBO STORAGE BAG SUKI, JUMBO BAG OWLS",JUMBO BAG RED RETROSPOT
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK VINTAGE PAISLEY'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.02594020732134809,0.06099454153938605,0.014772897991887425,0.5694980694980695,9.336869416918677,1.0,0.013190686938885173,2.181187567186538,0.9166764987029554,0.20471894517696043,0.5415341555014105,0.4058491989526472,2,1,3,"JUMBO BAG RED RETROSPOT, JUMBO BAG PINK VINTAGE PAISLEY",JUMBO BAG PINK POLKADOT
"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG PINK VINTAGE PAISLEY'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.01897941809805198,0.10476238169162201,0.014772897991887425,0.7783641160949868,7.429805465726956,1.0,0.012784568948814424,4.039226873081848,0.8821496612765074,0.13556985294117646,0.7524278701292606,0.45968875020810523,2,1,3,"JUMBO BAG PINK POLKADOT, JUMBO BAG PINK VINTAGE PAISLEY",JUMBO BAG RED RETROSPOT
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG PINK VINTAGE PAISLEY'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.020882367669888328,0.06099454153938605,0.011668085532575492,0.5587529976019184,9.160704933590074,1.0,0.010394375090293756,2.1280721531417175,0.909837659714954,0.16619115549215407,0.5300911209595599,0.37502510307025316,2,1,3,"JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO BAG PINK VINTAGE PAISLEY",JUMBO BAG PINK POLKADOT
"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG PINK VINTAGE PAISLEY'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.01897941809805198,0.058841203865992286,0.011668085532575492,0.6147757255936676,10.448048054791444,1.0,0.010551313723010112,2.443145094073897,0.9217832519438182,0.17638152914458743,0.5906915219953147,0.40653679896704653,2,1,3,"JUMBO BAG PINK POLKADOT, JUMBO BAG PINK VINTAGE PAISLEY",JUMBO SHOPPER VINTAGE RED PAISLEY
"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK VINTAGE PAISLEY'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.018328409034002704,0.06099454153938605,0.011167309329460664,0.6092896174863388,9.989248252532594,1.0,0.010049376423285327,2.403328655920173,0.9166939077001347,0.1638501102130786,0.5839104245952055,0.39618832270047644,2,1,3,"JUMBO STORAGE BAG SUKI, JUMBO BAG PINK VINTAGE PAISLEY",JUMBO BAG PINK POLKADOT
"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG PINK VINTAGE PAISLEY'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.01897941809805198,0.05929190244879563,0.011167309329460664,0.5883905013192612,9.923623243956357,1.0,0.01004198352305606,2.285438262640426,0.9166274089690677,0.1664179104477612,0.5624471610776857,0.3883675479569279,2,1,3,"JUMBO BAG PINK POLKADOT, JUMBO BAG PINK VINTAGE PAISLEY",JUMBO STORAGE BAG SUKI
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.022434773899544295,0.06099454153938605,0.01342080224347739,0.5982142857142857,9.807669188365,1.0,0.012052403494934902,2.337080252168639,0.918648650095152,0.1917024320457797,0.5721156776400496,0.40912356321839083,2,1,3,"JUMBO BAG RED RETROSPOT, JUMBO BAG SCANDINAVIAN BLUE PAISLEY",JUMBO BAG PINK POLKADOT
"frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.01592468325905153,0.10476238169162201,0.01342080224347739,0.8427672955974843,8.044560289572736,1.0,0.011752494497574451,5.693711252441285,0.8898631872442784,0.12511671335200747,0.8243676302391992,0.485437185083637,2,1,3,"JUMBO BAG SCANDINAVIAN BLUE PAISLEY, JUMBO BAG PINK POLKADOT",JUMBO BAG RED RETROSPOT
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG SPACEBOY DESIGN'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.0215333767339376,0.06099454153938605,0.01322049176223146,0.6139534883720931,10.06571199450109,1.0,0.011907073320550052,2.4323635369762897,0.9204737378390072,0.19075144508670522,0.5888772443764239,0.41535112842249977,2,1,3,"JUMBO BAG RED RETROSPOT, JUMBO BAG SPACEBOY DESIGN",JUMBO BAG PINK POLKADOT
"frozenset({'JUMBO BAG SPACEBOY DESIGN', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.016976313285592667,0.10476238169162201,0.01322049176223146,0.7787610619469028,7.433594477063911,1.0,0.011442012750089646,4.046474034753871,0.8804218959848099,0.1218274111675127,0.7528712673277228,0.45247804531379554,2,1,3,"JUMBO BAG SPACEBOY DESIGN, JUMBO BAG PINK POLKADOT",JUMBO BAG RED RETROSPOT
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG STRAWBERRY'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.026891682107266262,0.06099454153938605,0.0139716560669037,0.5195530726256983,8.518025703828053,1.0,0.012331410245548083,1.9544415937726731,0.9069924567391332,0.18902439024390244,0.4883449046590885,0.37430855601728263,2,1,3,"JUMBO BAG RED RETROSPOT, JUMBO BAG STRAWBERRY",JUMBO BAG PINK POLKADOT
"frozenset({'JUMBO BAG STRAWBERRY', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.017427011868396014,0.10476238169162201,0.0139716560669037,0.8017241379310345,7.652786477220281,1.0,0.01214596079780237,4.51511146625095,0.8847471411199215,0.1291068949560389,0.7785215254430177,0.46754466934792643,2,1,3,"JUMBO BAG STRAWBERRY, JUMBO BAG PINK POLKADOT",JUMBO BAG RED RETROSPOT
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG TOYS '})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.017226701387150083,0.06099454153938605,0.011668085532575492,0.6773255813953488,11.104691736357735,1.0,0.010617350779230367,2.9100709703644254,0.9258981438451654,0.17531978931527464,0.6563657690194507,0.43431139496696836,2,1,3,"JUMBO BAG RED RETROSPOT, JUMBO BAG TOYS ",JUMBO BAG PINK POLKADOT
"frozenset({'JUMBO BAG TOYS ', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.01412188892783815,0.10476238169162201,0.011668085532575492,0.8262411347517731,7.886811290563172,1.0,0.010188642814510622,5.152183844142095,0.8857139991946931,0.10882765063054647,0.8059075471196597,0.468808903895963,2,1,3,"JUMBO BAG TOYS , JUMBO BAG PINK POLKADOT",JUMBO BAG RED RETROSPOT
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.0267915268666433,0.06099454153938605,0.017076468526215634,0.6373831775700934,10.449839632920522,1.0,0.015442331627844582,2.5895253622496313,0.9291994228454107,0.24150141643059492,0.6138288450161161,0.45867516842379874,2,1,3,"JUMBO BAG RED RETROSPOT, JUMBO BAG WOODLAND ANIMALS",JUMBO BAG PINK POLKADOT
"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.02148329911362612,0.10476238169162201,0.017076468526215634,0.7948717948717949,7.5873780457910485,1.0,0.01482582694447865,4.364283389253344,0.8872635123980587,0.15642201834862388,0.7708673083736014,0.478936853458842,2,1,3,"JUMBO BAG WOODLAND ANIMALS, JUMBO BAG PINK POLKADOT",JUMBO BAG RED RETROSPOT
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.034052781811808305,0.06099454153938605,0.0189293404777405,0.5558823529411765,9.113640973630831,1.0,0.01685230666298851,2.1143169263351576,0.9216594374456369,0.2486842105263158,0.52703400916657,0.4331135902636917,2,1,3,"JUMBO BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG PINK POLKADOT
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.023436326305773948,0.10476238169162201,0.0189293404777405,0.8076923076923078,7.709755111045744,1.0,0.01647409511584561,4.655235615203568,0.8911801836780044,0.17323556370302476,0.7851881016002514,0.4941903221061922,2,1,3,"JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO BAG PINK POLKADOT",JUMBO BAG RED RETROSPOT
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SKULLS'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.02073213480895388,0.06099454153938605,0.012769793179428113,0.6159420289855072,10.09831393826896,1.0,0.011505246121623224,2.444957608821976,0.9200481297095673,0.18518518518518517,0.5909949536990876,0.41265081744841864,2,1,3,"JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SKULLS",JUMBO BAG PINK POLKADOT
"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.016575692323100806,0.10476238169162201,0.012769793179428113,0.7703927492447129,7.35371549219296,1.0,0.011033284173472538,3.898995416579908,0.8785773480387166,0.11761992619926198,0.7435236790103301,0.44614283733746163,2,1,3,"JUMBO STORAGE BAG SKULLS, JUMBO BAG PINK POLKADOT",JUMBO BAG RED RETROSPOT
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.036256197105513546,0.06099454153938605,0.020682057188642397,0.5704419889502763,9.352344891090368,1.0,0.018470627068229984,2.1859805528150633,0.926672567384881,0.27011118378024856,0.5425393886911668,0.4547612243601956,2,1,3,"JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI",JUMBO BAG PINK POLKADOT
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.04131403675697331,0.05929190244879563,0.020682057188642397,0.5006060606060606,8.443076371826372,1.0,0.018232469351481977,1.8836994671838436,0.9195500850442523,0.25877192982456143,0.46912975375259114,0.42471181408681413,2,1,3,"JUMBO BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT",JUMBO STORAGE BAG SUKI
