StockCode,Description,Elasticity,R2,AvgPrice,OptimalPrice,PriceAction,PriceChange,CurrentRevenue,PotentialRevenue,RevenueImpact,RevenueChangePercent,RecommendationStrength,FormattedRecommendation
85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,-2.54238418053676,0.9167484167882938,1.5844776119402983,1.4260298507462685,Decrease,-10.0,265.77,568.5407212109353,302.77072121093533,113.92208345973411,Strong,Decrease price from $1.58 to $1.43 (-10.0%). Estimated revenue impact: $302.77 (+113.9%). Strong recommendation.
23565,EGG CUP MILKMAID HELGA ,-2.529400797408367,1.0,1.8453968253968254,1.6608571428571428,Decrease,-10.0,586.31,888.904630287566,302.594630287566,51.610006700818,Strong,Decrease price from $1.85 to $1.66 (-10.0%). Estimated revenue impact: $302.59 (+51.6%). Strong recommendation.
22375,AIRLINE BAG VINTAGE JET SET BROWN,-1.6237166261035254,0.4138844106171272,5.209764705882352,4.688788235294117,Decrease,-9.999999999999998,1639.29,1941.7049771258826,302.4149771258826,18.447924230970887,Weak,Decrease price from $5.21 to $4.69 (-10.0%). Estimated revenue impact: $302.41 (+18.4%). Weak recommendation.
23148,MINIATURE ANTIQUE ROSE HOOK IVORY,-1.7660289499184136,0.9160193507762444,0.9124124513618677,0.821171206225681,Decrease,-9.999999999999993,1820.4599999999998,2120.642919320952,300.1829193209521,16.489399345272744,Strong,Decrease price from $0.91 to $0.82 (-10.0%). Estimated revenue impact: $300.18 (+16.5%). Strong recommendation.
85019A,ROMANTIC IMAGES NOTEBOOK SET,-1.232985352943731,0.5721830630510656,2.033333333333333,1.8299999999999998,Decrease,-10.000000000000002,564.35,862.7197622512319,298.3697622512319,52.869630947325575,Moderate,Decrease price from $2.03 to $1.83 (-10.0%). Estimated revenue impact: $298.37 (+52.9%). Moderate recommendation.
17012A,ORIGAMI VANILLA INCENSE/CANDLE SET ,-1.6214353586538366,0.8968819263692157,1.9546969696969696,1.7592272727272726,Decrease,-10.0,375.93,674.0890688221308,298.1590688221308,79.31239029131241,Strong,Decrease price from $1.95 to $1.76 (-10.0%). Estimated revenue impact: $298.16 (+79.3%). Strong recommendation.
23560,SET OF 6 RIBBONS COUNTRY STYLE,-3.589655210094969,0.746239516128117,3.51962962962963,3.167666666666667,Decrease,-10.000000000000002,502.07000000000005,799.9064377598728,297.83643775987275,59.32169573164553,Strong,Decrease price from $3.52 to $3.17 (-10.0%). Estimated revenue impact: $297.84 (+59.3%). Strong recommendation.
79190B,RETRO PLASTIC POLKA TRAY,-4.4313250391256425,0.8512023116200844,0.5775438596491228,0.5197894736842106,Decrease,-9.999999999999991,288.36,586.1559904044466,297.79599040444657,103.27229518811436,Strong,Decrease price from $0.58 to $0.52 (-10.0%). Estimated revenue impact: $297.80 (+103.3%). Strong recommendation.
47469,ASSORTED SHAPES PHOTO CLIP SILVER ,-6.504202239981528,1.0,0.6378947368421053,0.5741052631578948,Decrease,-9.999999999999996,241.20999999999998,538.8509360981657,297.6409360981657,123.39494054896801,Strong,Decrease price from $0.64 to $0.57 (-10.0%). Estimated revenue impact: $297.64 (+123.4%). Strong recommendation.
21187,WHITE BELL HONEYCOMB PAPER GARLAND ,-2.820337386352976,0.799160235099976,2.1109999999999998,1.8999,Decrease,-9.999999999999993,651.75,948.759666351757,297.009666351757,45.57110339114032,Strong,Decrease price from $2.11 to $1.90 (-10.0%). Estimated revenue impact: $297.01 (+45.6%). Strong recommendation.
21167,WHITE SAGE INCENSE,-3.4346934576148502,0.9872311719326511,0.34253731343283583,0.30828358208955225,Decrease,-9.999999999999998,337.14,633.9519879595397,296.8119879595397,88.03820014223756,Strong,Decrease price from $0.34 to $0.31 (-10.0%). Estimated revenue impact: $296.81 (+88.0%). Strong recommendation.
84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,-0.660892527567663,0.4199526693096338,4.66047619047619,5.1265238095238095,Increase,10.0,2389.52,2685.9694044396565,296.4494044396565,12.40623239979814,Weak,Increase price from $4.66 to $5.13 (+10.0%). Estimated revenue impact: $296.45 (+12.4%). Weak recommendation.
22343,PARTY PIZZA DISH RED RETROSPOT,-1.4730834777762372,0.5211709644230034,0.6520238095238095,0.5868214285714285,Decrease,-10.000000000000002,803.03,1099.2967185522505,296.2667185522505,36.893605288999225,Moderate,Decrease price from $0.65 to $0.59 (-10.0%). Estimated revenue impact: $296.27 (+36.9%). Moderate recommendation.
84951B,SET OF 4 BLACK LOVEBIRD COASTERS,-1.3188550305973072,0.5260823109109305,1.8233734939759036,1.6410361445783133,Decrease,-10.0,554.78,850.4370751769821,295.6570751769822,53.292670099315444,Moderate,Decrease price from $1.82 to $1.64 (-10.0%). Estimated revenue impact: $295.66 (+53.3%). Moderate recommendation.
16015,MEDIUM CHINESE STYLE SCISSOR,-6.59739545312661,1.0,0.48833333333333334,0.4395,Decrease,-10.0,289.98,583.0383595543066,293.05835955430655,101.06157650676133,Strong,Decrease price from $0.49 to $0.44 (-10.0%). Estimated revenue impact: $293.06 (+101.1%). Strong recommendation.
21792,CLASSIC FRENCH STYLE BASKET GREEN ,-1.3047801312139569,0.783316404724732,5.041052631578947,4.536947368421052,Decrease,-9.999999999999998,1497.72,1790.7116056819032,292.99160568190314,19.562508725389467,Strong,Decrease price from $5.04 to $4.54 (-10.0%). Estimated revenue impact: $292.99 (+19.6%). Strong recommendation.
22246,MAGIC GARDEN FELT GARLAND ,-1.3227612135770357,0.7478130450031388,2.8153333333333332,2.5338,Decrease,-10.000000000000004,962.77,1255.3818218903743,292.61182189037436,30.392702503232794,Strong,Decrease price from $2.82 to $2.53 (-10.0%). Estimated revenue impact: $292.61 (+30.4%). Strong recommendation.
22344,PARTY PIZZA DISH PINK POLKADOT,-1.4875409933036117,0.8546954228303006,0.6727142857142857,0.6054428571428572,Decrease,-9.999999999999995,417.06,708.1728990991649,291.11289909916485,69.8012034477449,Strong,Decrease price from $0.67 to $0.61 (-10.0%). Estimated revenue impact: $291.11 (+69.8%). Strong recommendation.
23147,SINGLE ANTIQUE ROSE HOOK IVORY,-1.6232865721916423,0.9785918188196575,1.5253383458646617,1.3728045112781955,Decrease,-10.000000000000002,2755.1,3045.9854481770703,290.88544817707043,10.558072236110139,Strong,Decrease price from $1.53 to $1.37 (-10.0%). Estimated revenue impact: $290.89 (+10.6%). Strong recommendation.
21635,MADRAS NOTEBOOK LARGE ,-1.775940768590789,0.9982774489424323,2.263125,2.0368125,Decrease,-10.000000000000005,374.96000000000004,665.5534445117556,290.5934445117556,77.49985185399925,Strong,Decrease price from $2.26 to $2.04 (-10.0%). Estimated revenue impact: $290.59 (+77.5%). Strong recommendation.
35954,SMALL FOLKART STAR CHRISTMAS DEC,-1.1779384052178465,0.9510841867519624,1.343125,1.2088124999999998,Decrease,-10.000000000000005,178.91,468.04170612852636,289.1317061285264,161.6073479003557,Strong,Decrease price from $1.34 to $1.21 (-10.0%). Estimated revenue impact: $289.13 (+161.6%). Strong recommendation.
84596L,BISCUITS SMALL BOWL LIGHT BLUE,-1.3672387201253944,0.8491826568922496,0.7042196531791908,0.6337976878612717,Decrease,-10.000000000000005,629.8,918.6620778379136,288.8620778379136,45.86568400093897,Strong,Decrease price from $0.70 to $0.63 (-10.0%). Estimated revenue impact: $288.86 (+45.9%). Strong recommendation.
20986,BLUE CALCULATOR RULER,-1.6862850983585946,0.31191926306568774,1.5878813559322034,1.429093220338983,Decrease,-10.000000000000002,833.49,1121.465978154236,287.9759781542359,34.55062186159833,Weak,Decrease price from $1.59 to $1.43 (-10.0%). Estimated revenue impact: $287.98 (+34.6%). Weak recommendation.
22217,T-LIGHT HOLDER HANGING LACE,-0.8732604895256044,0.9539225242694331,1.3173493975903614,1.4490843373493976,Increase,10.000000000000002,832.51,1120.021480406096,287.5114804060961,34.53549872146834,Strong,Increase price from $1.32 to $1.45 (+10.0%). Estimated revenue impact: $287.51 (+34.5%). Strong recommendation.
22267,EASTER DECORATION EGG BUNNY ,-1.4618849955443383,0.3399536510051637,1.094470588235294,0.9850235294117647,Decrease,-9.999999999999993,673.17,960.6055046853628,287.43550468536284,42.69879891934621,Weak,Decrease price from $1.09 to $0.99 (-10.0%). Estimated revenue impact: $287.44 (+42.7%). Weak recommendation.
21534,DAIRY MAID LARGE MILK JUG,-1.6695350686387225,0.5950350344984867,5.440740740740741,4.8966666666666665,Decrease,-10.000000000000002,1908.88,2195.240574512541,286.360574512541,15.001496925555353,Moderate,Decrease price from $5.44 to $4.90 (-10.0%). Estimated revenue impact: $286.36 (+15.0%). Moderate recommendation.
23478,WOODLAND LARGE PINK FELT HEART,-4.299687062082948,0.74909572243753,1.5130769230769232,1.3617692307692308,Decrease,-10.000000000000004,324.40000000000003,610.5078706337301,286.1078706337301,88.19601437537918,Strong,Decrease price from $1.51 to $1.36 (-10.0%). Estimated revenue impact: $286.11 (+88.2%). Strong recommendation.
22336,DOVE DECORATION PAINTED ZINC ,-3.685887412654434,0.5418801763927529,0.8022033898305084,0.7219830508474576,Decrease,-9.999999999999996,429.32000000000005,715.407079996002,286.087079996002,66.63725892015326,Moderate,Decrease price from $0.80 to $0.72 (-10.0%). Estimated revenue impact: $286.09 (+66.6%). Moderate recommendation.
22495,SET OF 2 ROUND TINS CAMEMBERT ,-0.9285324277504762,0.9683980285633407,3.6413131313131313,4.005444444444445,Increase,10.000000000000005,751.7700000000001,1037.534860226977,285.7648602269768,38.01227240073117,Strong,Increase price from $3.64 to $4.01 (+10.0%). Estimated revenue impact: $285.76 (+38.0%). Strong recommendation.
22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,-1.4257826131207345,0.8044376882369852,0.9941975308641976,0.8947777777777779,Decrease,-9.999999999999995,1140.97,1426.6240316409737,285.6540316409737,25.03606857682268,Strong,Decrease price from $0.99 to $0.89 (-10.0%). Estimated revenue impact: $285.65 (+25.0%). Strong recommendation.
23026,DRAWER KNOB VINTAGE GLASS STAR,-2.311232167319241,0.6260101088507215,2.3233846153846156,2.091046153846154,Decrease,-10.000000000000002,1201.04,1485.8501005127334,284.81010051273347,23.713623235923322,Moderate,Decrease price from $2.32 to $2.09 (-10.0%). Estimated revenue impact: $284.81 (+23.7%). Moderate recommendation.
21316,SMALL CHUNKY GLASS ROMAN  BOWL,-1.2996811084977802,0.9039255383498636,3.0425,2.73825,Decrease,-10.000000000000005,217.68,502.41572641294334,284.73572641294334,130.80472547452376,Strong,Decrease price from $3.04 to $2.74 (-10.0%). Estimated revenue impact: $284.74 (+130.8%). Strong recommendation.
22395,PAPERWEIGHT VINTAGE PAISLEY,-1.0067143074746643,0.8413654435282863,3.3184848484848484,2.9866363636363635,Decrease,-10.0,220.04,504.7666541841807,284.7266541841807,129.39767959651914,Strong,Decrease price from $3.32 to $2.99 (-10.0%). Estimated revenue impact: $284.73 (+129.4%). Strong recommendation.
22291,HANGING CHICK CREAM DECORATION,-1.3884419487244537,0.365546009305745,1.626299212598425,1.4636692913385825,Decrease,-10.000000000000004,1946.62,2231.3122795654413,284.69227956544137,14.624954000546659,Weak,Decrease price from $1.63 to $1.46 (-10.0%). Estimated revenue impact: $284.69 (+14.6%). Weak recommendation.
85144,JARDIN ETCHED GLASS BUTTER DISH,-1.1035166376006726,1.0,3.877272727272727,3.4895454545454543,Decrease,-10.0,586.6,870.1938033642272,283.59380336422714,48.345346635565484,Strong,Decrease price from $3.88 to $3.49 (-10.0%). Estimated revenue impact: $283.59 (+48.3%). Strong recommendation.
22566,FELTCRAFT HAIRBAND PINK AND PURPLE,-2.506636390050517,0.9890418387538018,1.0457692307692308,0.9411923076923078,Decrease,-9.999999999999993,794.88,1077.36939691588,282.4893969158801,35.5386217939664,Strong,Decrease price from $1.05 to $0.94 (-10.0%). Estimated revenue impact: $282.49 (+35.5%). Strong recommendation.
35964,FOLKART CLIP ON STARS,-1.40578332801929,0.881490393364009,0.8374757281553398,0.7537281553398059,Decrease,-9.999999999999993,405.25,687.0089612056391,281.75896120563914,69.52719585580238,Strong,Decrease price from $0.84 to $0.75 (-10.0%). Estimated revenue impact: $281.76 (+69.5%). Strong recommendation.
85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,-2.14567674762428,0.5761522907098364,1.6264634146341463,1.4638170731707318,Decrease,-9.999999999999993,1013.92,1295.6040377087015,281.68403770870157,27.78168274703148,Moderate,Decrease price from $1.63 to $1.46 (-10.0%). Estimated revenue impact: $281.68 (+27.8%). Moderate recommendation.
21894,POTTING SHED SEED ENVELOPES,-1.8774377198206063,0.9373402051508023,1.8154477611940296,1.6339029850746267,Decrease,-9.999999999999996,908.33,1188.7962763521975,280.4662763521975,30.877134560368752,Strong,Decrease price from $1.82 to $1.63 (-10.0%). Estimated revenue impact: $280.47 (+30.9%). Strong recommendation.
71101E,STANDING FAIRY POLE SUPPORT ,-7.253497648321871,1.0,0.8330434782608696,0.7497391304347826,Decrease,-10.000000000000004,280.2,560.2621354821317,280.06213548213174,99.95079781660662,Strong,Decrease price from $0.83 to $0.75 (-10.0%). Estimated revenue impact: $280.06 (+100.0%). Strong recommendation.
84826,ASSTD DESIGN 3D PAPER STICKERS,-1.0657121025257457,1.0,0.6052941176470588,0.5447647058823529,Decrease,-9.999999999999993,374.45,653.9928439517365,279.54284395173653,74.6542512890203,Strong,Decrease price from $0.61 to $0.54 (-10.0%). Estimated revenue impact: $279.54 (+74.7%). Strong recommendation.
23224,CHERUB HEART DECORATION GOLD,-2.808214223291095,0.7248878074589025,1.0394366197183098,0.9354929577464789,Decrease,-9.999999999999993,649.02,928.0977507987826,279.07775079878263,42.999869156386964,Strong,Decrease price from $1.04 to $0.94 (-10.0%). Estimated revenue impact: $279.08 (+43.0%). Strong recommendation.
85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,-1.9898541399891716,0.5285658743086548,1.6247398843930634,1.4622658959537571,Decrease,-9.999999999999996,1174.6299999999999,1453.4902571483285,278.8602571483286,23.740263499853455,Moderate,Decrease price from $1.62 to $1.46 (-10.0%). Estimated revenue impact: $278.86 (+23.7%). Moderate recommendation.
85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,-0.8712331357784725,0.9971224061773415,3.8021839080459774,4.182402298850575,Increase,10.0,795.05,1073.9086215518169,278.8586215518169,35.07435023606275,Strong,Increase price from $3.80 to $4.18 (+10.0%). Estimated revenue impact: $278.86 (+35.1%). Strong recommendation.
21262,WHITE GOOSE FEATHER CHRISTMAS TREE ,-1.0706537192595067,0.987376245545511,4.506125,4.0555125,Decrease,-10.000000000000002,1242.0600000000002,1520.8310784138175,278.77107841381735,22.44425216284377,Strong,Decrease price from $4.51 to $4.06 (-10.0%). Estimated revenue impact: $278.77 (+22.4%). Strong recommendation.
20705,MRS ROBOT SOFT TOY,-1.2698535736956313,1.0,4.807142857142857,4.326428571428571,Decrease,-10.000000000000004,428.85,707.2466326424795,278.3966326424795,64.9170182214013,Strong,Decrease price from $4.81 to $4.33 (-10.0%). Estimated revenue impact: $278.40 (+64.9%). Strong recommendation.
21675,BUTTERFLIES STICKERS,-2.5858434506719816,0.541565903460104,1.1361261261261262,1.0225135135135135,Decrease,-10.000000000000005,573.36,851.2948802274316,277.93488022743156,48.474759353186755,Moderate,Decrease price from $1.14 to $1.02 (-10.0%). Estimated revenue impact: $277.93 (+48.5%). Moderate recommendation.
22283,6 EGG HOUSE PAINTED WOOD,-0.8983661989976087,0.9188604153590029,9.931794871794871,10.924974358974358,Increase,10.000000000000004,2742.33,3018.5691743386283,276.23917433862835,10.073155832399031,Strong,Increase price from $9.93 to $10.92 (+10.0%). Estimated revenue impact: $276.24 (+10.1%). Strong recommendation.
22581,WOOD STOCKING CHRISTMAS SCANDISPOT,-1.267520771421,0.7703087211812543,0.8753260869565217,0.7877934782608695,Decrease,-10.0,1138.98,1414.4484886649977,275.4684886649977,24.185542210135182,Strong,Decrease price from $0.88 to $0.79 (-10.0%). Estimated revenue impact: $275.47 (+24.2%). Strong recommendation.
72586,SET OF 6 HALLOWEEN GHOST T-LIGHTS,-3.6833465115855617,0.9969288140885082,0.645952380952381,0.5813571428571429,Decrease,-9.999999999999991,318.66999999999996,593.9049440627861,275.2349440627861,86.36989489527917,Strong,Decrease price from $0.65 to $0.58 (-10.0%). Estimated revenue impact: $275.23 (+86.4%). Strong recommendation.
22537,MAGIC DRAWING SLATE DINOSAUR,-2.5718503940549464,0.9385737334128651,0.49137931034482757,0.4422413793103448,Decrease,-10.000000000000004,844.84,1119.7551532400696,274.91515324006957,32.5404991761836,Strong,Decrease price from $0.49 to $0.44 (-10.0%). Estimated revenue impact: $274.92 (+32.5%). Strong recommendation.
21365,MIRRORED WALL ART STARS,-0.9342746787845059,0.7477330480653999,1.972962962962963,2.1702592592592596,Increase,10.000000000000012,447.09000000000003,720.6860325670395,273.5960325670395,61.19484501264611,Strong,Increase price from $1.97 to $2.17 (+10.0%). Estimated revenue impact: $273.60 (+61.2%). Strong recommendation.
85187,S/12 MINI RABBIT EASTER,-3.587566911787516,0.7061195324706113,1.8753521126760564,1.6878169014084508,Decrease,-10.0,556.53,830.0672733176643,273.53727331766436,49.150499221545,Strong,Decrease price from $1.88 to $1.69 (-10.0%). Estimated revenue impact: $273.54 (+49.2%). Strong recommendation.
85111,SILVER GLITTER FLOWER VOTIVE HOLDER,-1.278185632991519,0.8512707991617564,0.48766666666666664,0.43889999999999996,Decrease,-10.000000000000004,441.07,713.5858437020598,272.51584370205984,61.785168726519565,Strong,Decrease price from $0.49 to $0.44 (-10.0%). Estimated revenue impact: $272.52 (+61.8%). Strong recommendation.
18098C,PORCELAIN BUTTERFLY OIL BURNER,-2.6322059756982665,0.7089002097301595,3.680980392156863,3.312882352941177,Decrease,-9.999999999999993,658.75,931.1695312653046,272.4195312653046,41.35400854122271,Strong,Decrease price from $3.68 to $3.31 (-10.0%). Estimated revenue impact: $272.42 (+41.4%). Strong recommendation.
84917,WHITE HAND TOWEL WITH BUTTERFLY,-1.0887763171158773,0.4633743940147298,3.976666666666667,3.579,Decrease,-10.000000000000004,466.3,738.5828064649784,272.28280646497836,58.39219525305133,Weak,Decrease price from $3.98 to $3.58 (-10.0%). Estimated revenue impact: $272.28 (+58.4%). Weak recommendation.
21683,MEDIUM MEDINA STAMPED METAL BOWL ,-2.413277071136997,0.9805111795168795,3.3927586206896554,3.05348275862069,Decrease,-9.999999999999993,948.7000000000002,1220.626147048492,271.92614704849177,28.66302804347968,Strong,Decrease price from $3.39 to $3.05 (-10.0%). Estimated revenue impact: $271.93 (+28.7%). Strong recommendation.
21389,IVORY HANGING DECORATION  BIRD,-2.511507431465679,0.8445078410340515,0.9460294117647059,0.8514264705882353,Decrease,-10.000000000000002,966.78,1238.0312875564546,271.2512875564546,28.057188559595215,Strong,Decrease price from $0.95 to $0.85 (-10.0%). Estimated revenue impact: $271.25 (+28.1%). Strong recommendation.
21613,S/12 VANILLA  BOTANICAL T-LIGHTS,-3.534150274001364,0.8057021103125451,3.1461904761904766,2.831571428571429,Decrease,-10.000000000000005,661.9300000000001,932.754228465412,270.8242284654119,40.9143305886441,Strong,Decrease price from $3.15 to $2.83 (-10.0%). Estimated revenue impact: $270.82 (+40.9%). Strong recommendation.
84876D,BLUE HEART COMPACT MIRROR,-1.5361941705650475,0.9996061834689705,3.6029411764705883,3.2426470588235294,Decrease,-10.0,221.25,491.7923644962371,270.5423644962371,122.27903480055915,Strong,Decrease price from $3.60 to $3.24 (-10.0%). Estimated revenue impact: $270.54 (+122.3%). Strong recommendation.
23218,LAUREL STAR ANTIQUE GOLD,-3.207211838427763,0.9978743186916776,1.57225,1.415025,Decrease,-9.999999999999998,483.03,751.8951582327807,268.8651582327807,55.662206950454575,Strong,Decrease price from $1.57 to $1.42 (-10.0%). Estimated revenue impact: $268.87 (+55.7%). Strong recommendation.
20866,BLUE ROSE FABRIC MIRROR,-1.9215904840910059,0.42447276024942826,1.486043956043956,1.3374395604395604,Decrease,-10.000000000000004,710.95,979.2701296721282,268.32012967212813,37.74106894607611,Weak,Decrease price from $1.49 to $1.34 (-10.0%). Estimated revenue impact: $268.32 (+37.7%). Weak recommendation.
22682,FRENCH BLUE METAL DOOR SIGN 7,-1.7189066321310487,0.5071296952792872,1.5951754385964911,1.4356578947368421,Decrease,-9.999999999999993,896.75,1164.9103024400345,268.16030244003446,29.90357428938215,Moderate,Decrease price from $1.60 to $1.44 (-10.0%). Estimated revenue impact: $268.16 (+29.9%). Moderate recommendation.
20838,FRENCH LATTICE CUSHION COVER ,-1.0885907111733553,1.0,1.8773684210526316,1.6896315789473684,Decrease,-10.000000000000002,461.45,729.5648915761705,268.11489157617046,58.102696191606995,Strong,Decrease price from $1.88 to $1.69 (-10.0%). Estimated revenue impact: $268.11 (+58.1%). Strong recommendation.
21287,SCENTED VELVET LOUNGE CANDLE ,-1.4896131678411988,0.9423539900157963,0.5452727272727272,0.49074545454545454,Decrease,-9.999999999999996,760.15,1027.7092776743646,267.5592776743646,35.19822109772605,Strong,Decrease price from $0.55 to $0.49 (-10.0%). Estimated revenue impact: $267.56 (+35.2%). Strong recommendation.
21905,MORE BUTTER METAL SIGN ,-1.1715589662207264,0.3993502399410077,1.4059627329192548,1.2653664596273293,Decrease,-10.0,823.71,1089.4531872756127,265.7431872756126,32.261741058820775,Weak,Decrease price from $1.41 to $1.27 (-10.0%). Estimated revenue impact: $265.74 (+32.3%). Weak recommendation.
85032D,YULETIDE IMAGES GIFT WRAP SET,-1.3608053863536858,0.529553600933552,1.1588297872340425,1.0429468085106384,Decrease,-9.999999999999991,561.34,826.9627284306898,265.6227284306898,47.31940150901232,Moderate,Decrease price from $1.16 to $1.04 (-10.0%). Estimated revenue impact: $265.62 (+47.3%). Moderate recommendation.
23479,WIRE EGG BASKET ,-2.860265304175108,0.7217873083594236,8.257333333333333,7.4316,Decrease,-9.999999999999995,880.23,1145.1588666280247,264.9288666280247,30.09768658509988,Strong,Decrease price from $8.26 to $7.43 (-10.0%). Estimated revenue impact: $264.93 (+30.1%). Strong recommendation.
84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,-3.243136554617705,0.8225451047146599,1.1018518518518519,0.9916666666666667,Decrease,-9.999999999999998,508.36999999999995,773.1669305456699,264.7969305456699,52.08744232461985,Strong,Decrease price from $1.10 to $0.99 (-10.0%). Estimated revenue impact: $264.80 (+52.1%). Strong recommendation.
22250,DECORATION  BUTTERFLY  MAGIC GARDEN,-2.4049282708424644,0.7531710410539438,1.0474496644295301,0.9427046979865772,Decrease,-9.999999999999993,732.65,997.1541732215036,264.5041732215036,36.10239175888946,Strong,Decrease price from $1.05 to $0.94 (-10.0%). Estimated revenue impact: $264.50 (+36.1%). Strong recommendation.
22500,SET OF 2 TINS JARDIN DE PROVENCE,-0.6991151399283533,0.9797765345468105,4.782376237623763,5.2606138613861395,Increase,10.000000000000012,980.7,1245.141457171851,264.44145717185097,26.96456175913643,Strong,Increase price from $4.78 to $5.26 (+10.0%). Estimated revenue impact: $264.44 (+27.0%). Strong recommendation.
84968D,SET OF 16 VINTAGE RED CUTLERY,-1.777558852203835,0.8447429081038685,10.9092,9.81828,Decrease,-10.000000000000005,1536.1399999999999,1799.7643027655477,263.6243027655478,17.16147634756909,Strong,Decrease price from $10.91 to $9.82 (-10.0%). Estimated revenue impact: $263.62 (+17.2%). Strong recommendation.
35004G,SET OF 3 GOLD FLYING DUCKS,-1.5231708930275725,0.8190717680721595,5.35,4.8149999999999995,Decrease,-10.000000000000004,454.65,717.9537862576368,263.30378625763683,57.9135128687203,Strong,Decrease price from $5.35 to $4.81 (-10.0%). Estimated revenue impact: $263.30 (+57.9%). Strong recommendation.
23357,HOT WATER BOTTLE SEX BOMB,-1.0167737444545561,0.40879453862225423,4.972761904761905,4.475485714285714,Decrease,-10.000000000000004,1993.6000000000001,2256.6457691498,263.04576914979975,13.194510892345493,Weak,Decrease price from $4.97 to $4.48 (-10.0%). Estimated revenue impact: $263.05 (+13.2%). Weak recommendation.
23377,PACK OF 12 DOLLY GIRL TISSUES,-2.180761265020624,1.0,0.557007299270073,0.5013065693430657,Decrease,-9.999999999999993,593.62,854.0990192758785,260.4790192758785,43.87975797241982,Strong,Decrease price from $0.56 to $0.50 (-10.0%). Estimated revenue impact: $260.48 (+43.9%). Strong recommendation.
21327,SKULLS WRITING SET ,-1.1745801197327688,0.8592643925950835,1.9820703124999999,1.78386328125,Decrease,-9.999999999999998,1484.1299999999999,1744.2998657358937,260.16986573589384,17.5301264536054,Strong,Decrease price from $1.98 to $1.78 (-10.0%). Estimated revenue impact: $260.17 (+17.5%). Strong recommendation.
22806,SET OF 6 T-LIGHTS WEDDING CAKE ,-1.5782504124608203,0.42355885162368057,3.388421052631579,3.049578947368421,Decrease,-10.0,677.0400000000001,936.3323042285074,259.2923042285073,38.29792984587429,Weak,Decrease price from $3.39 to $3.05 (-10.0%). Estimated revenue impact: $259.29 (+38.3%). Weak recommendation.
21374,MIRRORED WALL ART SKULLS,-1.0419607321671704,0.9270175329273787,2.366739130434783,2.1300652173913046,Decrease,-10.0,463.79,722.6766000031179,258.88660000311785,55.819789129372744,Strong,Decrease price from $2.37 to $2.13 (-10.0%). Estimated revenue impact: $258.89 (+55.8%). Strong recommendation.
84313B,BLUE TV TRAY TABLE ,-1.0176405782310647,0.7943804290351245,6.107435897435898,5.496692307692308,Decrease,-9.999999999999993,518.61,777.0873279682013,258.4773279682013,49.840405693719994,Strong,Decrease price from $6.11 to $5.50 (-10.0%). Estimated revenue impact: $258.48 (+49.8%). Strong recommendation.
22587,FELTCRAFT HAIRBAND RED AND BLUE,-2.225149865662809,0.9972682274283444,1.040181818181818,0.9361636363636363,Decrease,-9.999999999999998,833.0699999999999,1090.005456209689,256.93545620968916,30.842000817421006,Strong,Decrease price from $1.04 to $0.94 (-10.0%). Estimated revenue impact: $256.94 (+30.8%). Strong recommendation.
23454,SET OF 3 MINI HANGING PORTRAITS,-3.1664872196455605,0.7243216185367836,4.49406779661017,4.044661016949153,Decrease,-10.000000000000005,753.95,1010.7079209531441,256.7579209531441,34.05503295353062,Strong,Decrease price from $4.49 to $4.04 (-10.0%). Estimated revenue impact: $256.76 (+34.1%). Strong recommendation.
10125,MINI FUNKY DESIGN TAPES,-2.103262560511795,0.6528625310529318,0.8596808510638299,0.7737127659574469,Decrease,-10.0,994.84,1251.482499518357,256.6424995183569,25.79736435189145,Moderate,Decrease price from $0.86 to $0.77 (-10.0%). Estimated revenue impact: $256.64 (+25.8%). Moderate recommendation.
17084N,FAIRY DREAMS INCENSE ,-3.4943313279257002,0.9666321766409192,0.3558,0.32022,Decrease,-10.0,305.31,561.7705557834024,256.4605557834024,84.00005102466424,Strong,Decrease price from $0.36 to $0.32 (-10.0%). Estimated revenue impact: $256.46 (+84.0%). Strong recommendation.
23517,EMBROIDERED RIBBON REEL REBECCA ,-1.7989336151002955,0.3627903377274778,3.4480952380952385,3.1032857142857146,Decrease,-10.000000000000002,996.38,1252.8033814129979,256.42338141299786,25.735500653666055,Weak,Decrease price from $3.45 to $3.10 (-10.0%). Estimated revenue impact: $256.42 (+25.7%). Weak recommendation.
22279,POCKET BAG BLUE PAISLEY RED SPOT,-1.6561250569367396,0.4482644712516568,1.4134586466165415,1.2721127819548874,Decrease,-9.999999999999996,1007.15,1263.1990594927563,256.0490594927563,25.423130565730663,Weak,Decrease price from $1.41 to $1.27 (-10.0%). Estimated revenue impact: $256.05 (+25.4%). Weak recommendation.
22062,CERAMIC BOWL WITH LOVE HEART DESIGN,-1.1950453174553368,0.6731846902732337,1.5628048780487807,1.4065243902439026,Decrease,-9.999999999999998,682.01,938.0087043633127,255.99870436331275,37.5359165354339,Moderate,Decrease price from $1.56 to $1.41 (-10.0%). Estimated revenue impact: $256.00 (+37.5%). Moderate recommendation.
